Temperature,Simulations,Return,Discounted Return,Map
1,38,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'FHHG']"
1,24,0,1.0,0.9248559951318693,"['SFHH', 'HFFH', 'FFFH', 'HFFG']"
1,1,0,0.0,0.0,"['SFFF', 'HHFH', 'HFFH', 'FHFG']"
1,19,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'FFHG']"
1,6,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'HHHG']"
1,42,0,1.0,0.9445131481500655,"['SFFF', 'HHHF', 'FFHF', 'FFHG']"
1,44,0,1.0,0.9559328248389055,"['SFFF', 'FHFF', 'FHHF', 'HFHG']"
1,78,0,1.0,0.9762504936564125,"['SFHH', 'HFFH', 'FFFF', 'HFFG']"
1,92,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'HFHF', 'HFFG']"
1,37,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'HFFG']"
1,70,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'HFHF', 'HFFG']"
1,56,0,1.0,0.9821344612135428,"['SFHF', 'FHFH', 'FHHF', 'FFFG']"
1,18,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'HFFF', 'FFFG']"
1,20,0,1.0,0.9445131481500655,"['SFFF', 'FHHF', 'FFHF', 'HHFG']"
1,17,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'HFFF', 'FFFG']"
1,53,0,1.0,0.8527925358961662,"['SFHH', 'HFFH', 'FFHH', 'HFFG']"
1,83,0,1.0,0.9762504936564125,"['SFHH', 'FFHH', 'HFHF', 'FFFG']"
1,40,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'FFFH', 'HFFG']"
1,13,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFH', 'FFFG']"
1,36,0,1.0,0.7607805594527743,"['SFFH', 'HFFF', 'FHHF', 'FFFG']"
1,76,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'HFHF', 'HFFG']"
1,58,0,1.0,0.9530650263643888,"['SFHH', 'FFFH', 'FFHH', 'FFFG']"
1,96,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FFHG']"
1,30,0,1.0,0.9588092525966956,"['SHFH', 'FFFF', 'FFHF', 'HFFG']"
1,91,0,1.0,0.9304302024748964,"['SFFH', 'FHFF', 'HFHF', 'HFHG']"
1,62,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'FHFG']"
1,68,0,1.0,0.8553586117313603,"['SFFF', 'FHFH', 'HFFH', 'FHFG']"
1,70,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'HFHH', 'FFFG']"
1,4,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'HHHG']"
1,38,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'HFHF', 'HHHG']"
1,48,0,1.0,0.9416796087056153,"['SFHF', 'FFFH', 'HFFH', 'FFFG']"
1,65,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFF', 'FFFG']"
1,89,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'FHFF', 'FFFG']"
1,42,0,1.0,0.9821344612135428,"['SHFH', 'FHHH', 'FFFF', 'FFFG']"
1,67,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FHHF', 'HHFG']"
1,86,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HFHF', 'HFHG']"
1,16,0,0.0,0.0,"['SFFH', 'FHFF', 'FHHF', 'FFHG']"
1,53,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'FFFG']"
1,61,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HFFF', 'FHHG']"
1,100,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FFFH', 'HFFG']"
1,25,0,0.0,0.0,"['SFHF', 'FHHF', 'FFHH', 'HFFG']"
1,76,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FFHG']"
1,92,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'FHFF', 'HFFG']"
1,61,0,1.0,0.9473552137914398,"['SFHF', 'FFFH', 'HHFF', 'FFFG']"
1,36,0,1.0,0.93603800616986,"['SFFF', 'HHFH', 'FFFH', 'HFFG']"
1,72,0,1.0,0.8325391341551359,"['SFHF', 'FFFH', 'FHFH', 'FHFG']"
1,55,0,1.0,0.8867604854519608,"['SFHF', 'HFHF', 'HFFF', 'FHFG']"
1,46,0,1.0,0.9791880578299021,"['SFFF', 'FFHH', 'HFFF', 'FHHG']"
1,30,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FHHF', 'HFHG']"
1,29,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'HFFG']"
1,25,0,1.0,0.8451404054461714,"['SFFH', 'FFFH', 'FFFH', 'FHFG']"
1,80,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FHFH', 'HHFG']"
1,22,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'FFHG']"
1,90,0,1.0,0.9674905716180701,"['SFHF', 'FFHF', 'HFFF', 'HFFG']"
1,27,0,1.0,0.8709180316048211,"['SFFH', 'FHFF', 'HFHF', 'HFFG']"
1,11,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFH', 'HHFG']"
1,96,0,1.0,0.7958514863018556,"['SHFF', 'FFFF', 'HHFH', 'FFFG']"
1,4,0,0.0,0.0,"['SFFH', 'HFFF', 'HHHF', 'FHFG']"
1,59,0,1.0,0.8921050870283477,"['SFHF', 'HFHH', 'HFHF', 'FFFG']"
1,61,0,1.0,0.9559328248389055,"['SFHH', 'FHHF', 'FHHF', 'FFFG']"
1,22,0,1.0,0.9110661429076764,"['SFFH', 'HFHF', 'FFHF', 'FFFG']"
1,1,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FHHG']"
1,94,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFHF', 'FFFG']"
1,49,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FHFF', 'FFFG']"
1,40,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HFFF', 'FFFG']"
1,10,0,1.0,0.9530650263643888,"['SFFF', 'HFHF', 'FFHF', 'HHFG']"
1,46,0,1.0,0.8527925358961662,"['SFHH', 'FFFH', 'HHFF', 'FHHG']"
1,56,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FFHF', 'FFHG']"
1,30,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HFFF', 'FHHG']"
1,33,0,1.0,0.9445131481500655,"['SFHH', 'FHHH', 'FFFF', 'HHHG']"
1,90,0,1.0,0.9616943356035061,"['SFFH', 'FHFH', 'FFFF', 'HHHG']"
1,40,0,1.0,0.9530650263643888,"['SFHH', 'HFFF', 'HHFF', 'FHHG']"
1,52,0,1.0,0.9530650263643888,"['SFFF', 'HHFF', 'FHFH', 'FFFG']"
1,72,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'FFFG']"
1,87,0,1.0,0.9704017769489168,"['SHFF', 'FFHH', 'HFFH', 'FFFG']"
1,38,0,1.0,0.9473552137914398,"['SHHH', 'FHFF', 'FFFF', 'HFFG']"
1,27,0,1.0,0.7887102894272789,"['SFFF', 'FHFH', 'FFFF', 'FHHG']"
1,45,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFH', 'HFFG']"
1,9,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFH', 'HFFG']"
1,42,0,1.0,0.9165572373164391,"['SFFH', 'FHFH', 'HHFH', 'HHFG']"
1,17,0,1.0,0.9616943356035061,"['SFFF', 'FHFF', 'HFFF', 'FFFG']"
1,17,0,1.0,0.884100203995605,"['SFFF', 'FHHF', 'FHHH', 'FFFG']"
1,4,0,0.0,0.0,"['SFFF', 'FFFF', 'FHHH', 'FFFG']"
1,86,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFH', 'HHFG']"
1,12,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFF', 'FHHG']"
1,100,0,1.0,0.9791880578299021,"['SFFF', 'HHFH', 'FFFF', 'HHFG']"
1,80,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'HFFH', 'HFFG']"
1,21,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'HFFG']"
1,12,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'FHFG']"
1,17,0,1.0,0.9616943356035061,"['SFHF', 'HFFH', 'HFFF', 'HHFG']"
1,42,0,1.0,0.8788035596734672,"['SFFF', 'FHFH', 'FHFF', 'HHHG']"
1,36,0,0.0,0.0,"['SFHH', 'HFFF', 'FFFH', 'HHFG']"
1,73,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'HHFF', 'FHHG']"
1,36,0,1.0,0.7722956964947572,"['SFHF', 'HFHH', 'HFFF', 'HHHG']"
1,67,0,1.0,0.79346393184295,"['SFFH', 'FHHH', 'FFHH', 'HFFG']"
1,62,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'FHFF', 'FFFG']"
1,14,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFH', 'FHFG']"
1,23,0,0.0,0.0,"['SFHH', 'FHHF', 'FFHF', 'HFFG']"
1,33,0,1.0,0.9559328248389055,"['SFFF', 'FHFF', 'FHFH', 'FFFG']"
1,24,0,1.0,0.9559328248389055,"['SFFH', 'HHFF', 'HFFF', 'HFHG']"
1,1,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'FFFG']"
1,76,0,1.0,0.9704017769489168,"['SHFF', 'FHHH', 'FHHF', 'FFFG']"
1,21,0,1.0,0.9674905716180701,"['SFHF', 'FHHF', 'FFFF', 'FFFG']"
1,8,0,1.0,0.9645880999032158,"['SFHF', 'FFHF', 'FFHF', 'HFFG']"
1,73,0,1.0,0.9304302024748964,"['SFHF', 'HFFF', 'FHFH', 'FFFG']"
1,56,0,0.0,0.0,"['SFHF', 'HFFH', 'FFFF', 'HHHG']"
1,59,0,1.0,0.9588092525966956,"['SFFH', 'FFHH', 'HFHF', 'FFFG']"
1,8,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFF', 'HFHG']"
1,12,0,1.0,0.747188804859888,"['SFFH', 'FHFF', 'HHHF', 'HFHG']"
1,93,0,1.0,0.9502058312852957,"['SFFH', 'FFFF', 'FHHF', 'FHHG']"
1,23,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'FFHG']"
1,1,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'HHHG']"
1,70,0,1.0,0.9332298921513504,"['SFFF', 'HHFH', 'FFFF', 'HHHG']"
1,32,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'HFFF', 'HHFG']"
1,79,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FHFF', 'HHHG']"
1,14,0,1.0,0.9193151828650342,"['SFFF', 'HFFH', 'FFFH', 'FHFG']"
1,83,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'FHFF', 'HFFG']"
1,40,0,1.0,0.9416796087056153,"['SHHF', 'FFFF', 'FFFH', 'HFFG']"
1,11,0,0.0,0.0,"['SFHH', 'HFFH', 'HFFH', 'HFFG']"
1,77,0,1.0,0.9588092525966956,"['SFHF', 'FFFF', 'FHHF', 'FHFG']"
1,100,0,1.0,0.9559328248389055,"['SHFH', 'FFHF', 'HFHF', 'FFFG']"
1,100,0,1.0,0.9332298921513504,"['SFFF', 'FHHH', 'FFFH', 'HFFG']"
1,95,0,1.0,0.9588092525966956,"['SFFH', 'FFHH', 'FFHH', 'FFFG']"
1,6,0,0.0,0.0,"['SFHF', 'FFFH', 'HFFH', 'FHFG']"
1,72,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FFHF', 'FHFG']"
1,82,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'HHFF', 'FHHG']"
1,26,0,1.0,0.9056079456455165,"['SFFF', 'HFFH', 'HHFF', 'FFHG']"
1,78,0,1.0,0.9502058312852957,"['SHFF', 'FFHF', 'FFFF', 'HHHG']"
1,78,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HFFF', 'FHHG']"
1,52,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HFFF', 'FHHG']"
1,46,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HFFF', 'HHHG']"
1,77,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'FHFF', 'FFFG']"
1,66,0,1.0,0.9473552137914398,"['SFFF', 'FFHH', 'HFFH', 'HFFG']"
1,51,0,0.0,0.0,"['SHFF', 'FFHF', 'FFHH', 'FFFG']"
1,87,0,1.0,0.985089730404757,"['SHHF', 'FHFH', 'FHFH', 'FFFG']"
1,52,0,1.0,0.9332298921513504,"['SHFF', 'FHFH', 'FHFF', 'FFFG']"
1,14,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHH', 'HFFG']"
1,48,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FHFF', 'FHHG']"
1,27,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HFHF', 'HFHG']"
1,94,0,1.0,0.7516921927868743,"['SHFH', 'FFFF', 'HFHF', 'FFHG']"
1,68,0,1.0,0.9110661429076764,"['SFFF', 'FHFH', 'HHFF', 'HFHG']"
1,22,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFF', 'HHFG']"
1,97,0,1.0,0.9762504936564125,"['SFHH', 'FHFH', 'FFHH', 'FFFG']"
1,13,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFF', 'HFHG']"
1,68,0,1.0,0.9588092525966956,"['SFHH', 'FFFF', 'FFHF', 'HFHG']"
1,32,0,1.0,0.8103284404851119,"['SHFF', 'FFHH', 'FFFF', 'HFHG']"
1,4,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FHHG']"
1,15,0,0.0,0.0,"['SFFH', 'HFHF', 'HFHF', 'FFFG']"
1,83,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'FHFF', 'FHFG']"
1,26,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFFF', 'HHFG']"
1,58,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FFHG']"
1,38,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHFF', 'HHFG']"
1,90,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HHFF', 'HFHG']"
1,39,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FFFF', 'FFFG']"
1,62,0,1.0,0.9645880999032158,"['SHFF', 'FFFF', 'FFHH', 'HFFG']"
1,2,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'HHFG']"
1,67,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HFFG']"
1,27,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'FFFF', 'HHFG']"
1,70,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'HFFH', 'HHFG']"
1,36,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FHHF', 'HHFG']"
1,28,0,1.0,0.9473552137914398,"['SFFF', 'FHHF', 'HHFF', 'FFFG']"
1,75,0,1.0,0.985089730404757,"['SFHH', 'HFHF', 'HFFF', 'HFFG']"
1,24,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HFHG']"
1,74,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FHFG']"
1,32,0,1.0,0.9704017769489168,"['SFHF', 'FFFH', 'HFFH', 'FHFG']"
1,13,0,0.0,0.0,"['SHHH', 'FHHH', 'FFHF', 'HFFG']"
1,82,0,1.0,0.9416796087056153,"['SFFH', 'HFHH', 'FFFF', 'HHFG']"
1,34,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFFF', 'HHFG']"
1,23,0,1.0,0.9674905716180701,"['SFHF', 'FFFH', 'HFFF', 'FHFG']"
1,34,0,1.0,0.7910835400474212,"['SHHF', 'FFFH', 'HHFF', 'FFFG']"
1,11,0,1.0,0.8527925358961662,"['SFFH', 'HHFH', 'FFFF', 'HFHG']"
1,72,0,1.0,0.9530650263643888,"['SFFF', 'HHFH', 'FFFH', 'FFFG']"
1,2,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFH', 'FHFG']"
1,85,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FFFH', 'FHFG']"
1,35,0,1.0,0.8275513922024125,"['SFHF', 'HFFF', 'HHHF', 'FFHG']"
1,37,0,0.0,0.0,"['SFFF', 'HFHH', 'HFHF', 'HFFG']"
1,30,0,1.0,0.9388545698794984,"['SFHF', 'HFHF', 'FFFH', 'FFFG']"
1,15,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'FHHG']"
1,82,0,1.0,0.9821344612135428,"['SFFH', 'FFHF', 'FFFF', 'FFFG']"
1,5,0,1.0,0.8735386475474635,"['SFFF', 'FFHF', 'HHFF', 'FFHG']"
1,67,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHFF', 'HFHG']"
1,62,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'HHFH', 'HFFG']"
1,43,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'FFFF', 'FFHG']"
1,69,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFFF', 'FHHG']"
1,93,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HFFF', 'FFFG']"
1,93,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'FFFF', 'HFFG']"
1,33,0,1.0,0.8814479033836181,"['SFHH', 'HFFF', 'FHFH', 'HHFG']"
1,100,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'HHFF', 'FFFG']"
1,74,0,1.0,0.9762504936564125,"['SFHF', 'FHFH', 'FFHH', 'FFFG']"
1,42,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'HHFG']"
1,100,0,1.0,0.9704017769489168,"['SHHH', 'FFFF', 'FHHH', 'FFFG']"
1,27,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FFFF', 'HFHG']"
1,36,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HHFF', 'FFHG']"
1,65,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFH', 'FHFG']"
1,87,0,1.0,0.9645880999032158,"['SFFH', 'FFFH', 'FFFH', 'HFFG']"
1,25,0,1.0,0.7584982177744161,"['SFFF', 'FFHF', 'HHHF', 'HFHG']"
1,36,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'FHFG']"
1,33,0,1.0,0.7494371162085136,"['SFFF', 'FHFH', 'HHFH', 'HHFG']"
1,86,0,1.0,0.9733217421754432,"['SFHF', 'FFHH', 'HFHF', 'FFFG']"
1,86,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'FHHF', 'HHHG']"
1,23,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'HFHF', 'FFFG']"
1,71,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFHF', 'HFFG']"
1,30,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FFFF', 'HFHG']"
1,13,0,1.0,0.9502058312852957,"['SFFF', 'FFFF', 'HHHF', 'FFFG']"
1,83,0,1.0,0.9502058312852957,"['SFHH', 'HFFF', 'FFHF', 'HHHG']"
1,40,0,1.0,0.8006481694852418,"['SHHH', 'FFFF', 'FFHH', 'HFFG']"
1,71,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HHFG']"
1,24,0,1.0,0.9616943356035061,"['SFHH', 'FFHH', 'FFFF', 'HFFG']"
1,72,0,1.0,0.9791880578299021,"['SHFF', 'FFHF', 'FFFF', 'FHFG']"
1,57,0,1.0,0.9416796087056153,"['SFHH', 'FFHF', 'FFFH', 'FFFG']"
1,65,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHHF', 'HFHG']"
1,65,0,1.0,0.9559328248389055,"['SHFH', 'FFFF', 'FFFH', 'FFFG']"
1,26,0,0.0,0.0,"['SFFH', 'HHFH', 'HFFH', 'FFFG']"
1,1,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFH', 'FHFG']"
1,37,0,1.0,0.8921050870283477,"['SFFF', 'FHFH', 'HHFF', 'FFFG']"
1,65,0,1.0,0.9559328248389055,"['SHFH', 'FHFH', 'FFFH', 'HHFG']"
1,50,0,1.0,0.9704017769489168,"['SFHF', 'FFFH', 'FHFH', 'FFFG']"
1,10,0,0.0,0.0,"['SFFH', 'FFHF', 'FHFH', 'FFFG']"
1,42,0,1.0,0.8867604854519608,"['SFHH', 'HFHH', 'HFFF', 'FHFG']"
1,86,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFHF', 'HFFG']"
1,68,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FFHF', 'FFHG']"
1,9,0,1.0,0.803057341509771,"['SFFF', 'HFHF', 'HFFF', 'FHFG']"
1,52,0,1.0,0.9733217421754432,"['SHHF', 'FHHH', 'FHFF', 'FFFG']"
1,87,0,1.0,0.9473552137914398,"['SFFF', 'FFHF', 'FHFF', 'HFHG']"
1,82,0,1.0,0.9388545698794984,"['SHHH', 'FFFF', 'FHHH', 'FFFG']"
1,84,0,1.0,0.9502058312852957,"['SFFH', 'FFFH', 'FHFF', 'FHHG']"
1,54,0,1.0,0.90289112180858,"['SFFH', 'FHFF', 'HFHF', 'FFFG']"
1,72,0,1.0,0.9388545698794984,"['SFHH', 'FHHH', 'FHHH', 'FFFG']"
1,89,0,1.0,0.8947894553945313,"['SHHH', 'FHHF', 'FFHH', 'HFFG']"
1,6,0,1.0,0.8709180316048211,"['SFFH', 'FFFF', 'HFFF', 'HHHG']"
1,85,0,1.0,0.9616943356035061,"['SHHF', 'FFFH', 'FFFH', 'FHFG']"
1,5,0,0.0,0.0,"['SFFF', 'HFHF', 'HFHH', 'FFFG']"
1,79,0,1.0,0.9733217421754432,"['SFHH', 'FFHH', 'FFFF', 'FFHG']"
1,52,0,1.0,0.9733217421754432,"['SFHH', 'FHFH', 'FFFF', 'HFFG']"
1,41,0,1.0,0.9445131481500655,"['SFHF', 'HFFF', 'FHHF', 'HFHG']"
1,15,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'FFHF', 'FFFG']"
1,32,0,1.0,0.7722956964947572,"['SFHH', 'HFFH', 'FHFF', 'FHFG']"
1,33,0,1.0,0.8300415167526705,"['SFHF', 'HFHH', 'FFFH', 'HFFG']"
1,6,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'FFHG']"
1,31,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFH', 'FHFG']"
1,74,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'HFFF', 'HFFG']"
1,30,0,0.0,0.0,"['SHHH', 'FHHH', 'FHHH', 'FFFG']"
1,28,0,1.0,0.9502058312852957,"['SFFF', 'FHHF', 'HHHF', 'HFHG']"
1,97,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'HHFG']"
1,15,0,1.0,0.9056079456455165,"['SFHH', 'FFHF', 'FFFF', 'HHFG']"
1,47,0,1.0,0.7653658663581259,"['SFHF', 'FFFF', 'FHHF', 'HHFG']"
1,99,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'HFFH', 'FFFG']"
1,8,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFH', 'HHFG']"
1,60,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFH', 'HHFG']"
1,4,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'FFHG']"
1,35,0,1.0,0.9388545698794984,"['SHFH', 'FHFF', 'FFFH', 'FHFG']"
1,52,0,1.0,0.9616943356035061,"['SHFH', 'FHHF', 'FHFH', 'FFFG']"
1,49,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'FHFH', 'FFFG']"
1,51,0,1.0,0.9304302024748964,"['SFFH', 'FFHF', 'FFFF', 'HFHG']"
1,49,0,1.0,0.9388545698794984,"['SHHF', 'FFFF', 'FHHF', 'HFHG']"
1,57,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HFHF', 'HHFG']"
1,82,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'FFFF', 'HFFG']"
1,96,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'FFHF', 'FFFG']"
1,33,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'FHFG']"
1,19,0,1.0,0.9138075656044898,"['SFFH', 'HFFF', 'HHHF', 'FFFG']"
1,81,0,1.0,0.9588092525966956,"['SFHF', 'FFFH', 'HFFH', 'FHFG']"
1,43,0,1.0,0.9502058312852957,"['SHHF', 'FFFF', 'FFHF', 'HFFG']"
1,80,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'FFFF', 'FHHG']"
1,70,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'HHFH', 'FHFG']"
1,52,0,1.0,0.9733217421754432,"['SFFH', 'HHFH', 'FFFF', 'HFFG']"
1,24,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFH', 'HHFG']"
1,88,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HFFF', 'HHFG']"
1,20,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'FHFG']"
1,89,0,1.0,0.9138075656044898,"['SFFH', 'FHFF', 'HFHF', 'FHHG']"
1,78,0,1.0,0.9056079456455165,"['SHFH', 'FFHF', 'FFFH', 'HHFG']"
1,93,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'FFHG']"
1,82,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFH', 'FHFG']"
1,6,0,1.0,0.9559328248389055,"['SFFH', 'HFFF', 'HFHF', 'HHFG']"
1,25,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HHHG']"
1,21,0,1.0,0.9502058312852957,"['SFFF', 'FHHF', 'HHFF', 'FHFG']"
1,86,0,1.0,0.9588092525966956,"['SHFF', 'FHFF', 'FFFF', 'FFHG']"
1,87,0,1.0,0.9791880578299021,"['SHHH', 'FHHH', 'FFHF', 'FFFG']"
1,67,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'FHFF', 'FFFG']"
1,2,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFH', 'FFFG']"
1,76,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FFFF', 'HHHG']"
1,36,0,1.0,0.9056079456455165,"['SFFH', 'HHFF', 'FFFH', 'HFFG']"
1,85,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FHHF', 'HHFG']"
1,89,0,1.0,0.9083329444789534,"['SFHH', 'FFFF', 'FFHF', 'FFHG']"
1,61,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'FFFF', 'FHFG']"
1,37,0,1.0,0.78398512608332,"['SHFH', 'FHFF', 'FFFH', 'HFFG']"
1,64,0,1.0,0.8921050870283477,"['SHFF', 'FFHH', 'HFFF', 'FHFG']"
1,44,0,1.0,0.9821344612135428,"['SHHH', 'FHHH', 'FFFF', 'FFFG']"
1,87,0,1.0,0.9559328248389055,"['SFFF', 'HFFH', 'HHFH', 'FHFG']"
1,88,0,1.0,0.8894287717672626,"['SFHH', 'FFHF', 'FHHH', 'FFFG']"
1,42,0,1.0,0.9473552137914398,"['SFHH', 'FFFF', 'FHFF', 'HHHG']"
1,57,0,1.0,0.9588092525966956,"['SFHF', 'HFFH', 'HHFF', 'HFFG']"
1,75,0,1.0,0.9056079456455165,"['SFHH', 'HFFH', 'HHFF', 'FFHG']"
1,47,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFF', 'HFHG']"
