Temperature,Simulations,Return,Discounted Return,Map
1,21,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HFFF', 'HFFG']"
1,13,0,1.0,0.9473552137914398,"['SFFF', 'FHHF', 'HHFF', 'HFFG']"
1,59,0,1.0,0.9588092525966956,"['SFHH', 'FFFF', 'HHFH', 'HFFG']"
1,44,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HHFG']"
1,75,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FHFF', 'HFFG']"
1,6,0,0.0,0.0,"['SFFH', 'FFHF', 'FFFH', 'HFFG']"
1,76,0,1.0,0.985089730404757,"['SHFF', 'FHHF', 'FFFH', 'FFFG']"
1,87,0,1.0,0.9559328248389055,"['SFFF', 'HHFF', 'HHFH', 'HHFG']"
1,1,0,0.0,0.0,"['SFFF', 'FHFF', 'HFHF', 'FHHG']"
1,80,0,1.0,0.8709180316048211,"['SFHH', 'HFFF', 'HHHF', 'HHFG']"
1,36,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFH', 'HHFG']"
1,74,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFFF', 'FHFG']"
1,14,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FHHG']"
1,40,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FFFG']"
1,88,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FHFF', 'HHFG']"
1,20,0,1.0,0.9445131481500655,"['SFFF', 'FHHF', 'HFFF', 'HHFG']"
1,70,0,1.0,0.9645880999032158,"['SHHF', 'FHHF', 'FHFH', 'FFFG']"
1,29,0,1.0,0.9388545698794984,"['SFHF', 'HFHF', 'HFHF', 'FFFG']"
1,66,0,1.0,0.9304302024748964,"['SFHH', 'FFFF', 'FHHF', 'HHHG']"
1,88,0,1.0,0.8788035596734672,"['SFHF', 'HFHH', 'FFHF', 'HFFG']"
1,12,0,1.0,0.93603800616986,"['SFFF', 'FFHF', 'FFFF', 'HFFG']"
1,93,0,1.0,0.9502058312852957,"['SFHH', 'FHHF', 'FFHH', 'HFFG']"
1,25,0,1.0,0.93603800616986,"['SFFH', 'HFFH', 'HFFF', 'FFFG']"
1,32,0,1.0,0.8451404054461714,"['SFHH', 'HFFH', 'FFHF', 'HFFG']"
1,60,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HHFF', 'FHHG']"
1,11,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FFFF', 'FFHG']"
1,40,0,1.0,0.9416796087056153,"['SFFF', 'FHHF', 'HHHF', 'HHHG']"
1,55,0,0.0,0.0,"['SFHF', 'HFHF', 'HFHH', 'FFFG']"
1,29,0,0.0,0.0,"['SFHH', 'FFHH', 'FHFF', 'FFFG']"
1,48,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHF', 'FFFG']"
1,71,0,1.0,0.9559328248389055,"['SFFF', 'HHFF', 'HFHF', 'HHFG']"
1,12,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HFHG']"
1,74,0,1.0,0.9588092525966956,"['SFFH', 'HFHH', 'HFFF', 'FHFG']"
1,51,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HHFF', 'HFHG']"
1,69,0,1.0,0.9304302024748964,"['SFFH', 'HFFF', 'HHHF', 'HHHG']"
1,24,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFH', 'HHFG']"
1,37,0,1.0,0.9733217421754432,"['SFHF', 'FFHF', 'HFHH', 'HFFG']"
1,74,0,1.0,0.9645880999032158,"['SFFH', 'HHFH', 'FHFF', 'FHFG']"
1,65,0,1.0,0.803057341509771,"['SFHH', 'HFFH', 'FHFH', 'FFFG']"
1,36,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FHFF', 'FFFG']"
1,30,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFH', 'FHFG']"
1,70,0,1.0,0.9821344612135428,"['SFFH', 'HFHH', 'FFFH', 'FFFG']"
1,10,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'FHFG']"
1,50,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'HFFF', 'HFFG']"
1,8,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHH', 'FFFG']"
1,42,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'HHHF', 'FHHG']"
1,18,0,1.0,0.9110661429076764,"['SFFF', 'FFFF', 'FFFF', 'HFFG']"
1,88,0,1.0,0.8709180316048211,"['SFHH', 'HFFF', 'HHHF', 'HHHG']"
1,34,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'FFFF', 'HFHG']"
1,33,0,1.0,0.9416796087056153,"['SFFH', 'FFFF', 'HFHF', 'FHHG']"
1,72,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'FFHG']"
1,84,0,1.0,0.9762504936564125,"['SHHH', 'FFHH', 'FFFH', 'FFFG']"
1,91,0,1.0,0.9821344612135428,"['SFHH', 'FFHH', 'FFFF', 'HHFG']"
1,15,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'HHFG']"
1,48,0,1.0,0.9304302024748964,"['SFFH', 'FHFF', 'HFHF', 'FFFG']"
1,64,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFFH', 'FHFG']"
1,71,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFH', 'HHFG']"
1,81,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'FFHF', 'FFFG']"
1,9,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFH', 'HFFG']"
1,61,0,1.0,0.9616943356035061,"['SFFH', 'FFHH', 'HFFF', 'HFFG']"
1,20,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFF', 'HFHG']"
1,77,0,1.0,0.9165572373164391,"['SFFH', 'FHHH', 'FFFH', 'HFFG']"
1,36,0,1.0,0.9674905716180701,"['SFHF', 'FFHF', 'FFHH', 'HFFG']"
1,89,0,1.0,0.8201257512162927,"['SFHF', 'FHFH', 'FFHH', 'HFFG']"
1,93,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'FFFF', 'HHHG']"
1,58,0,1.0,0.9791880578299021,"['SFHF', 'HFHF', 'HFHF', 'FFFG']"
1,10,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'FFFF', 'HFFG']"
1,75,0,1.0,0.9304302024748964,"['SHFF', 'FFFF', 'FHHF', 'FFHG']"
1,1,0,0.0,0.0,"['SFHF', 'HFFF', 'HFFF', 'FFFG']"
1,5,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFF', 'HFHG']"
1,66,0,1.0,0.985089730404757,"['SFHH', 'FHHF', 'FFFF', 'FFFG']"
1,52,0,1.0,0.9276389118674717,"['SFHH', 'FFFF', 'HHFF', 'FFHG']"
1,5,0,1.0,0.8152123778407558,"['SFFF', 'FHFF', 'FHHF', 'HHFG']"
1,24,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'FFHG']"
1,36,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'FHFG']"
1,67,0,1.0,0.93603800616986,"['SHFH', 'FFFH', 'FFFH', 'HHFG']"
1,67,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FFHF', 'HHFG']"
1,99,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFFF', 'HHFG']"
1,2,0,0.0,0.0,"['SFFH', 'HHFH', 'HFFF', 'FFFG']"
1,60,0,1.0,0.8631032605924442,"['SFFF', 'FFFH', 'HHFF', 'HFHG']"
1,78,0,1.0,0.9704017769489168,"['SFHF', 'HFFF', 'FHFF', 'HHHG']"
1,72,0,1.0,0.9530650263643888,"['SHFH', 'FFHF', 'FFFF', 'FHFG']"
1,72,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FFHF', 'FFFG']"
1,45,0,1.0,0.9530650263643888,"['SFHH', 'FFHH', 'HFFF', 'HFFG']"
1,83,0,1.0,0.985089730404757,"['SFHH', 'FHHH', 'FFFF', 'FFFG']"
1,13,0,1.0,0.8127667407072335,"['SFFH', 'FFFF', 'HHFH', 'FFFG']"
1,36,0,1.0,0.9588092525966956,"['SFFF', 'FHFH', 'FFFF', 'FHFG']"
1,42,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'FFFF', 'HFFG']"
1,55,0,1.0,0.9674905716180701,"['SFHF', 'HFFH', 'HFFF', 'FHFG']"
1,73,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'FHFH', 'FFFG']"
1,64,0,1.0,0.9473552137914398,"['SFHH', 'FFFH', 'FFFH', 'HHFG']"
1,59,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'HFHF', 'HFHG']"
1,61,0,1.0,0.9276389118674717,"['SHHH', 'FFHF', 'HFFF', 'HFFG']"
1,77,0,1.0,0.9530650263643888,"['SHHH', 'FHFH', 'FHHH', 'FFFG']"
1,96,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'FFFH', 'HHFG']"
1,63,0,1.0,0.7816331707050701,"['SFHF', 'HFFF', 'FHFH', 'FHFG']"
1,60,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FHFH', 'FFFG']"
1,35,0,1.0,0.9645880999032158,"['SFHF', 'HFHH', 'FFFH', 'HFFG']"
1,81,0,1.0,0.9502058312852957,"['SFHF', 'FFHF', 'FFFF', 'FHHG']"
1,97,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'FFFF', 'FHHG']"
1,82,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'FHFF', 'FHFG']"
1,74,0,1.0,0.9416796087056153,"['SFFH', 'FFFH', 'HFHF', 'FFFG']"
1,60,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'HFFF', 'FHHG']"
1,3,0,0.0,0.0,"['SFFH', 'FHFH', 'HFFF', 'FFHG']"
1,90,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'HFFF', 'FFHG']"
1,53,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFFF', 'FHHG']"
1,71,0,1.0,0.9674905716180701,"['SFFH', 'HFHH', 'FFHH', 'FFFG']"
1,60,0,1.0,0.9530650263643888,"['SFFH', 'FHFF', 'FHFH', 'FFFG']"
1,33,0,1.0,0.9645880999032158,"['SHFF', 'FFFH', 'FFHF', 'FFFG']"
1,23,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFH', 'HFFG']"
1,79,0,1.0,0.9332298921513504,"['SFFH', 'HHFF', 'HFHF', 'FHFG']"
1,100,0,1.0,0.9083329444789534,"['SFHF', 'FFFF', 'FHHF', 'FHHG']"
1,1,0,0.0,0.0,"['SFFF', 'HFHF', 'HHFF', 'HFHG']"
1,49,0,1.0,0.9304302024748964,"['SFHH', 'HFFF', 'FFHF', 'HFFG']"
1,18,0,1.0,0.7516921927868743,"['SFFH', 'HHFH', 'FFFF', 'HFHG']"
1,6,0,1.0,0.7607805594527743,"['SFFH', 'FHFH', 'FHFF', 'HFFG']"
1,67,0,1.0,0.8947894553945313,"['SFHH', 'FFFH', 'HFFF', 'HFHG']"
1,77,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'HHFF', 'FHFG']"
1,44,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'FFFF', 'FFFG']"
1,31,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HFFG']"
1,66,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'FFFH', 'FHFG']"
1,90,0,1.0,0.9110661429076764,"['SFHF', 'HFHH', 'FFHF', 'HFFG']"
1,97,0,1.0,0.8631032605924442,"['SFHH', 'FFFF', 'FFHF', 'FFHG']"
1,27,0,0.0,0.0,"['SHFH', 'FFHH', 'FFHF', 'HFFG']"
1,6,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'HHHG']"
1,23,0,1.0,0.9502058312852957,"['SFFF', 'FHFF', 'HFHF', 'FFFG']"
1,53,0,1.0,0.9559328248389055,"['SFHH', 'HFFH', 'FFFF', 'FHFG']"
1,77,0,1.0,0.9332298921513504,"['SFFH', 'FHFF', 'FHHF', 'HHHG']"
1,44,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFH', 'HFFG']"
1,84,0,1.0,0.9138075656044898,"['SHHH', 'FFHF', 'HFFH', 'FFFG']"
1,72,0,1.0,0.9473552137914398,"['SFFH', 'HFFH', 'FFHH', 'FFFG']"
1,53,0,1.0,0.9473552137914398,"['SFFF', 'FFHF', 'HHHF', 'FFHG']"
1,22,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'HHFF', 'HHFG']"
1,90,0,1.0,0.9588092525966956,"['SFHH', 'HFHH', 'FFFH', 'FHFG']"
1,45,0,1.0,0.9502058312852957,"['SFHF', 'FFFF', 'FFFH', 'HHFG']"
1,86,0,1.0,0.9645880999032158,"['SHHF', 'FFFH', 'FHHF', 'FFFG']"
1,48,0,1.0,0.8631032605924442,"['SFHH', 'HFFH', 'FFFF', 'HHHG']"
1,95,0,1.0,0.9674905716180701,"['SFHH', 'HFFH', 'FFFH', 'FHFG']"
1,45,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HFFF', 'HHFG']"
1,55,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'FHHH', 'FFFG']"
1,72,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'HHHF', 'FFFG']"
1,16,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'FHHF', 'FHHG']"
1,75,0,1.0,0.9083329444789534,"['SFHH', 'HFFF', 'HFHF', 'HFHG']"
1,51,0,1.0,0.8451404054461714,"['SFFH', 'HFHF', 'FFFH', 'HHFG']"
1,61,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'FFHF', 'HHFG']"
1,15,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHH', 'HFFG']"
1,98,0,1.0,0.9674905716180701,"['SHHF', 'FHFF', 'FHHH', 'FFFG']"
1,87,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HHFF', 'HHFG']"
1,88,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'FHFF', 'FFHG']"
1,29,0,1.0,0.8947894553945313,"['SHFF', 'FHHH', 'FFFH', 'FFFG']"
1,3,0,0.0,0.0,"['SHFH', 'FHHF', 'FHFF', 'FFFG']"
1,75,0,1.0,0.9733217421754432,"['SHHH', 'FHHF', 'FFFF', 'HFFG']"
1,2,0,0.0,0.0,"['SFFH', 'FHFF', 'FHFH', 'HHFG']"
1,65,0,1.0,0.9416796087056153,"['SHHH', 'FHHF', 'FFFF', 'HHFG']"
1,90,0,1.0,0.8761671489944468,"['SFHF', 'FFHF', 'HFFF', 'HFHG']"
1,14,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFH', 'FHFG']"
1,8,0,0.0,0.0,"['SFFH', 'HFHH', 'FFHH', 'FFFG']"
1,8,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHH', 'HFFG']"
1,36,0,1.0,0.857932408958235,"['SFFF', 'FHFH', 'HHFF', 'FHHG']"
1,10,0,1.0,0.9445131481500655,"['SFFF', 'FHFF', 'FFHF', 'FFFG']"
1,55,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'HFFF', 'HFFG']"
1,71,0,1.0,0.90289112180858,"['SFHF', 'HFFF', 'HHHF', 'HHFG']"
1,42,0,1.0,0.9473552137914398,"['SFFF', 'HHFF', 'HFFH', 'FFFG']"
1,70,0,1.0,0.9276389118674717,"['SFHH', 'FFFF', 'HFHF', 'FFHG']"
1,84,0,1.0,0.9791880578299021,"['SHHF', 'FHFF', 'FHHF', 'FFFG']"
1,45,0,1.0,0.9530650263643888,"['SFFH', 'FFFH', 'FFFH', 'FHFG']"
1,86,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'HHHG']"
1,62,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'FFFH', 'FFFG']"
1,31,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFH', 'HFFG']"
1,19,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFF', 'HHHG']"
1,44,0,1.0,0.8947894553945313,"['SHHH', 'FHHF', 'FFFF', 'HHFG']"
1,89,0,1.0,0.9616943356035061,"['SFFH', 'HHFH', 'HFFF', 'HFFG']"
1,59,0,1.0,0.8947894553945313,"['SFFF', 'FHHH', 'FFHH', 'HFFG']"
1,72,0,1.0,0.9733217421754432,"['SFFH', 'HFHF', 'FFFF', 'FHFG']"
1,25,0,1.0,0.9704017769489168,"['SFFH', 'FHHF', 'FFFH', 'HFFG']"
1,92,0,1.0,0.9645880999032158,"['SFFH', 'HHFH', 'FFFH', 'HFFG']"
1,93,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'FFHH', 'FFFG']"
1,19,0,0.0,0.0,"['SHHH', 'FHHF', 'FFHF', 'HFFG']"
1,25,0,1.0,0.8974819010978248,"['SFHH', 'FFFF', 'FFFF', 'FHHG']"
1,10,0,1.0,0.8867604854519608,"['SFFF', 'FFFH', 'HHFF', 'HFFG']"
1,45,0,1.0,0.747188804859888,"['SHFH', 'FFHF', 'FFFF', 'HHHG']"
1,55,0,1.0,0.9791880578299021,"['SFHH', 'FHFF', 'FFFH', 'FFFG']"
1,19,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HFHG']"
1,79,0,1.0,0.9791880578299021,"['SHHH', 'FHHF', 'FHHH', 'FFFG']"
1,7,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'HHHG']"
1,54,0,1.0,0.7722956964947572,"['SFFH', 'FFHH', 'FHHF', 'FFFG']"
1,11,0,1.0,0.9165572373164391,"['SFFF', 'HFHF', 'FHHF', 'FHHG']"
1,38,0,1.0,0.9530650263643888,"['SFFF', 'HFFH', 'HFFH', 'HFFG']"
1,92,0,1.0,0.9502058312852957,"['SFHH', 'FFFH', 'HFFF', 'HFHG']"
1,73,0,1.0,0.9220814271464737,"['SFFH', 'FHFF', 'FHFH', 'HFFG']"
1,82,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'FFHG']"
1,73,0,1.0,0.9332298921513504,"['SFHH', 'HFFF', 'HFHH', 'FFFG']"
1,51,0,1.0,0.9416796087056153,"['SFFF', 'HHFH', 'HFFF', 'HFHG']"
1,70,0,1.0,0.9791880578299021,"['SHHF', 'FHHH', 'FFFF', 'HFFG']"
1,99,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHHF', 'HHHG']"
1,46,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'FHFF', 'HFHG']"
1,7,0,0.0,0.0,"['SFFF', 'HHHF', 'FFFF', 'HHFG']"
1,47,0,1.0,0.985089730404757,"['SFHH', 'FFHH', 'FFFH', 'HFFG']"
1,2,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFH', 'FHFG']"
1,93,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'HFFF', 'HFHG']"
1,86,0,1.0,0.7816331707050701,"['SFFF', 'FHHH', 'FFHF', 'HFFG']"
1,43,0,1.0,0.8078974551636565,"['SHHF', 'FFFH', 'HFFF', 'FHHG']"
1,45,0,1.0,0.8683052775100066,"['SHHF', 'FHHF', 'FHHH', 'FFFG']"
1,55,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'HHHF', 'FHFG']"
1,68,0,1.0,0.985089730404757,"['SHFF', 'FFHH', 'FFHF', 'FFFG']"
1,79,0,1.0,0.9704017769489168,"['SFHH', 'FFFH', 'HFFF', 'HFHG']"
1,99,0,1.0,0.9821344612135428,"['SFFF', 'HHFH', 'HFFF', 'HHFG']"
1,19,0,1.0,0.9001824484431542,"['SFHF', 'HFFF', 'HHFF', 'FHFG']"
1,59,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FFFH', 'FHFG']"
1,16,0,1.0,0.9445131481500655,"['SFFH', 'FFFF', 'FFHF', 'FHFG']"
1,100,0,1.0,0.985089730404757,"['SFFF', 'FFHH', 'FFFH', 'HFFG']"
1,95,0,1.0,0.985089730404757,"['SHHH', 'FHHH', 'FHFF', 'FFFG']"
1,31,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FHHG']"
1,50,0,1.0,0.8921050870283477,"['SFFF', 'FFFH', 'HFHH', 'FFFG']"
1,65,0,1.0,0.9304302024748964,"['SHFF', 'FFFF', 'HFHF', 'HFFG']"
1,86,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'FFFH', 'FHFG']"
1,30,0,1.0,0.9001824484431542,"['SFFF', 'HFFH', 'HHFH', 'FHFG']"
1,1,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'FHFG']"
1,67,0,1.0,0.8867604854519608,"['SFHF', 'HFFH', 'FHFF', 'FFFG']"
1,72,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FFFF', 'HHFG']"
1,100,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFHF', 'HFHG']"
1,33,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FFFF', 'HFFG']"
1,24,0,1.0,0.9388545698794984,"['SFFF', 'FHFF', 'FHFF', 'FFFG']"
1,65,0,1.0,0.7494371162085136,"['SFHH', 'HFHH', 'HFHF', 'HFFG']"
1,71,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HHFG']"
1,27,0,1.0,0.8683052775100066,"['SFFF', 'HHFF', 'HHFH', 'FHFG']"
1,6,0,0.0,0.0,"['SFHF', 'FFFF', 'HFFH', 'FHFG']"
1,12,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'FHHG']"
1,26,0,1.0,0.9762504936564125,"['SFHF', 'FFHH', 'FFFF', 'HFFG']"
1,19,0,1.0,0.9248559951318693,"['SFFF', 'HFHF', 'FHFF', 'FFHG']"
1,50,0,1.0,0.9616943356035061,"['SFFH', 'HHFH', 'FFFF', 'FHHG']"
1,4,0,1.0,0.9445131481500655,"['SFFF', 'FFFF', 'FHFF', 'FHHG']"
1,72,0,1.0,0.9559328248389055,"['SFFF', 'HHFH', 'FHFF', 'FHFG']"
1,17,0,1.0,0.798246224976786,"['SFFF', 'HHHF', 'FHFF', 'HFHG']"
1,74,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'HFHF', 'HFFG']"
1,20,0,0.0,0.0,"['SFFH', 'FFHH', 'HFHH', 'FFFG']"
1,50,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FFFF', 'FHFG']"
1,68,0,1.0,0.9674905716180701,"['SHHF', 'FFFH', 'HFFF', 'FHHG']"
1,59,0,1.0,0.9616943356035061,"['SFHF', 'FHHF', 'FFFH', 'FFFG']"
1,3,0,1.0,0.835044266956004,"['SFFF', 'HHHF', 'FHHF', 'HFFG']"
1,11,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFF', 'HHHG']"
1,16,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHH', 'HFFG']"
1,2,0,0.0,0.0,"['SFFH', 'HFFH', 'FFFF', 'HHHG']"
1,41,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'FHFG']"
1,97,0,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'FFFF', 'FHFG']"
1,59,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'HFFH', 'FFFG']"
1,44,0,1.0,0.8814479033836181,"['SFHF', 'FFHH', 'HFFF', 'HHHG']"
1,44,0,1.0,0.9762504936564125,"['SFHH', 'HFHH', 'HFFF', 'FFFG']"
1,27,0,1.0,0.8921050870283477,"['SHFF', 'FHHH', 'FHHF', 'FFFG']"
1,85,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FFHF', 'FHFG']"
1,52,0,1.0,0.8325391341551359,"['SHFF', 'FFFF', 'FHFH', 'FHFG']"
1,80,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FFFF', 'HHFG']"
1,11,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFH', 'FHFG']"
1,81,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'FFFH', 'FHFG']"
1,35,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'HFHG']"
1,68,0,1.0,0.8553586117313603,"['SFHH', 'HFFF', 'FFFF', 'HHHG']"
1,39,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'HFFF', 'HHFG']"
1,47,0,1.0,0.837556937769312,"['SFFH', 'FHHF', 'FHHH', 'FFFG']"
1,97,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'FFFH', 'HHFG']"
1,66,0,1.0,0.9502058312852957,"['SFFH', 'HFFF', 'FHFH', 'HFFG']"
1,36,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HHHF', 'HHHG']"
1,97,0,1.0,0.9791880578299021,"['SHHF', 'FFFH', 'FFHF', 'FFFG']"
1,13,0,1.0,0.9473552137914398,"['SFFF', 'HFFF', 'FFFF', 'FHFG']"
1,65,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'FFFF', 'FHFG']"
1,73,0,1.0,0.9559328248389055,"['SFFH', 'FFFH', 'FFFF', 'FFHG']"
1,75,0,1.0,0.9821344612135428,"['SHFH', 'FFHF', 'FFHF', 'FFFG']"
1,91,0,1.0,0.8894287717672626,"['SHHH', 'FFHF', 'FFFF', 'HHHG']"
1,36,0,1.0,0.9502058312852957,"['SFHH', 'HFHF', 'FFFH', 'FFFG']"
1,92,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'HHFG']"
1,31,0,0.0,0.0,"['SHHF', 'FFHH', 'FFHH', 'HFFG']"
1,2,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFF', 'FHHG']"
1,41,0,1.0,0.8250687380258053,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,11,0,1.0,0.8400771692771434,"['SHFF', 'FHFF', 'FHFH', 'FFFG']"
1,42,0,1.0,0.7816331707050701,"['SFFH', 'FFFH', 'FFHH', 'HFFG']"
1,57,0,1.0,0.9559328248389055,"['SFFF', 'FFFH', 'HHFF', 'HHFG']"
1,35,0,1.0,0.93603800616986,"['SFFF', 'HHHF', 'HHHF', 'HHFG']"
1,54,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'HHFF', 'FHFG']"
1,84,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FHHF', 'FHHG']"
1,86,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'HFHG']"
1,40,0,1.0,0.9110661429076764,"['SFFH', 'HFFF', 'HHHF', 'HFFG']"
1,23,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHH', 'HFFG']"
1,99,0,1.0,0.9791880578299021,"['SHFH', 'FFHF', 'FFHF', 'FFFG']"
1,64,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHH', 'HFFG']"
1,28,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HHFF', 'HFFG']"
1,21,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'HHHG']"
1,3,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'FFFG']"
1,38,0,1.0,0.7449472384453084,"['SHHH', 'FFHF', 'HFHH', 'FFFG']"
1,27,0,1.0,0.9473552137914398,"['SHFH', 'FFHH', 'FFFH', 'HFFG']"
1,22,0,0.0,0.0,"['SHHH', 'FHHH', 'FHFH', 'FFFG']"
1,3,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFF', 'FHFG']"
1,70,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHFF', 'FFFG']"
1,45,0,1.0,0.9674905716180701,"['SFFH', 'FFHF', 'HFFF', 'FHFG']"
