Temperature,Simulations,Return,Discounted Return,Map
1,47,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FHFF', 'FHFG']"
1,6,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'FHHG']"
1,10,0,1.0,0.835044266956004,"['SFFH', 'HHFF', 'FHFH', 'FFFG']"
1,45,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFFF', 'FFFG']"
1,67,0,1.0,0.9473552137914398,"['SHHH', 'FHFF', 'FFFF', 'FFHG']"
1,40,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'HFHG']"
1,96,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHHF', 'FHHG']"
1,16,0,0.0,0.0,"['SFHF', 'FHFF', 'FFHH', 'HFFG']"
1,80,0,1.0,0.9559328248389055,"['SFFF', 'FFFH', 'HHFH', 'FFFG']"
1,82,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFHF', 'FFFG']"
1,90,0,1.0,0.9193151828650342,"['SHFF', 'FFHH', 'HFHF', 'HFFG']"
1,16,0,1.0,0.8631032605924442,"['SFFF', 'HFHH', 'HFFH', 'FFFG']"
1,2,0,0.0,0.0,"['SFFF', 'FFFH', 'FHHH', 'FFFG']"
1,70,0,1.0,0.9616943356035061,"['SFHH', 'HFFF', 'HHFF', 'FHHG']"
1,66,0,1.0,0.9502058312852957,"['SFFF', 'FFHF', 'HHFF', 'HFHG']"
1,42,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'FFFF', 'HHFG']"
1,30,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'FHHG']"
1,95,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FHFF', 'FHHG']"
1,7,0,0.0,0.0,"['SHFH', 'FFFH', 'FFHH', 'HFFG']"
1,13,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'FHHG']"
1,50,0,1.0,0.8553586117313603,"['SHFF', 'FFFF', 'FHHF', 'FHHG']"
1,82,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FFHF', 'FFFG']"
1,56,0,1.0,0.9473552137914398,"['SFFH', 'FHFF', 'HHFH', 'HFFG']"
1,26,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'HFFF', 'HFHG']"
1,89,0,1.0,0.9616943356035061,"['SHFF', 'FFFH', 'FHHH', 'FFFG']"
1,36,0,1.0,0.884100203995605,"['SFHF', 'HFHH', 'HFFH', 'HFFG']"
1,45,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFH', 'HFFG']"
1,23,0,1.0,0.7792882711929549,"['SFHH', 'FFFF', 'FHFF', 'FFHG']"
1,45,0,1.0,0.9733217421754432,"['SHHF', 'FHFH', 'FFFF', 'FFFG']"
1,64,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HHHG']"
1,98,0,1.0,0.9645880999032158,"['SHHF', 'FFHH', 'FHHF', 'FFFG']"
1,23,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'HHFG']"
1,43,0,1.0,0.8735386475474635,"['SFHH', 'FFFF', 'HHFF', 'HHHG']"
1,85,0,1.0,0.9559328248389055,"['SFHH', 'FFHH', 'FFFF', 'HHFG']"
1,6,0,0.0,0.0,"['SFHH', 'HFFH', 'FFHF', 'HFFG']"
1,88,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'FHHF', 'HFFG']"
1,59,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'HHFF', 'HHFG']"
1,39,0,1.0,0.8683052775100066,"['SFFF', 'FFHF', 'FHFH', 'FFFG']"
1,31,0,1.0,0.8947894553945313,"['SFFF', 'FFFH', 'HHFH', 'FFFG']"
1,17,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'HFFF', 'HFFG']"
1,46,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HHHF', 'HHHG']"
1,92,0,1.0,0.7516921927868743,"['SHFH', 'FFFH', 'FHFF', 'FHHG']"
1,49,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FFHF', 'FFFG']"
1,39,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHF', 'FHHG']"
1,98,0,1.0,0.8735386475474635,"['SFHH', 'FFHH', 'HFFH', 'FHFG']"
1,93,0,1.0,0.985089730404757,"['SFHH', 'FFHF', 'FFHH', 'FFFG']"
1,11,0,0.0,0.0,"['SHFF', 'FHFF', 'FFHH', 'HFFG']"
1,9,0,0.0,0.0,"['SFFF', 'HFFH', 'HFHH', 'FFFG']"
1,36,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HHFG']"
1,49,0,1.0,0.857932408958235,"['SFHH', 'FFHH', 'HFFF', 'FHFG']"
1,4,0,0.0,0.0,"['SFFF', 'HHHF', 'FFHF', 'FHFG']"
1,90,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'FFHF', 'FHFG']"
1,94,0,1.0,0.9083329444789534,"['SFFF', 'FHFH', 'HFFH', 'FHFG']"
1,37,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HHHG']"
1,85,0,1.0,0.9056079456455165,"['SFFH', 'FHFH', 'FHFF', 'HHHG']"
1,33,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'FFFF', 'FHFG']"
1,22,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'FHFG']"
1,13,0,1.0,0.9276389118674717,"['SFFH', 'HHFF', 'FFFF', 'FHFG']"
1,49,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'FHFF', 'FHFG']"
1,58,0,1.0,0.8814479033836181,"['SFHH', 'HFFH', 'FFFF', 'FHHG']"
1,89,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'HFFF', 'FHFG']"
1,99,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFFH', 'HHFG']"
1,87,0,1.0,0.860513950810667,"['SFFF', 'HFHH', 'HFHH', 'HFFG']"
1,58,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'FFHG']"
1,89,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'FHFF', 'HFFG']"
1,11,0,1.0,0.884100203995605,"['SFFH', 'FFFF', 'HHFF', 'FHHG']"
1,13,0,0.0,0.0,"['SFFF', 'HFHF', 'FFHH', 'HFFG']"
1,34,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HHHG']"
1,48,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'FFFH', 'FHFG']"
1,96,0,1.0,0.9502058312852957,"['SFFH', 'HFFF', 'FFHF', 'FHFG']"
1,39,0,1.0,0.7584982177744161,"['SFFH', 'FFHH', 'HFHH', 'FFFG']"
1,97,0,1.0,0.985089730404757,"['SFHH', 'HFFH', 'HFFH', 'FFFG']"
1,88,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HFFF', 'FHFG']"
1,40,0,1.0,0.9616943356035061,"['SFFF', 'HHFF', 'FHFF', 'FFHG']"
1,99,0,1.0,0.9645880999032158,"['SFHF', 'FFFF', 'HHFH', 'HHFG']"
1,21,0,0.0,0.0,"['SFFF', 'FHFH', 'FFHF', 'HFFG']"
1,91,0,1.0,0.9559328248389055,"['SFFF', 'FHFF', 'HFHF', 'FFHG']"
1,43,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FHFF', 'HFFG']"
1,51,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'FHFF', 'FHHG']"
1,96,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'HFFF', 'FHHG']"
1,13,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHH', 'FFFG']"
1,100,0,1.0,0.9416796087056153,"['SFHF', 'FFHF', 'FFFF', 'FHHG']"
1,56,0,1.0,0.9588092525966956,"['SFFF', 'FHFH', 'HHFF', 'FFFG']"
1,31,0,1.0,0.9674905716180701,"['SFHH', 'FFHH', 'FFFF', 'FHFG']"
1,15,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HFFG']"
1,79,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'HFHF', 'HFFG']"
1,29,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'HHFG']"
1,1,0,0.0,0.0,"['SFFH', 'FHFF', 'HFFF', 'HFHG']"
1,79,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'HHFG']"
1,15,0,0.0,0.0,"['SHHH', 'FHFH', 'FFHH', 'FFFG']"
1,16,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'HHFG']"
1,93,0,1.0,0.8127667407072335,"['SHFF', 'FFFF', 'FHFH', 'FHFG']"
1,7,0,0.0,0.0,"['SFFH', 'HFFH', 'HFHF', 'HFFG']"
1,37,0,1.0,0.9791880578299021,"['SFFF', 'FFHH', 'FFFF', 'HFFG']"
1,40,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HHFG']"
1,74,0,1.0,0.9704017769489168,"['SFHH', 'FHFH', 'FFFH', 'HHFG']"
1,37,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'FHFF', 'HHFG']"
1,2,0,0.0,0.0,"['SFFF', 'FFFH', 'HHFF', 'HFFG']"
1,65,0,1.0,0.803057341509771,"['SFHH', 'FFFH', 'HHFF', 'HHHG']"
1,90,0,1.0,0.9704017769489168,"['SFHF', 'HFHH', 'FFHF', 'FFFG']"
1,70,0,1.0,0.8400771692771434,"['SHFF', 'FFHF', 'FFFH', 'FHFG']"
1,26,0,1.0,0.9193151828650342,"['SHFF', 'FFFF', 'HHFF', 'HHFG']"
1,37,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'HHFF', 'FFFG']"
1,80,0,1.0,0.9193151828650342,"['SHFF', 'FHFH', 'FFHH', 'HFFG']"
1,28,0,1.0,0.8127667407072335,"['SFFH', 'HFFF', 'FFHH', 'FFFG']"
1,45,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFFF', 'HHFG']"
1,70,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'FFFF', 'HHFG']"
1,16,0,0.0,0.0,"['SFFF', 'FFFH', 'HHFH', 'FHFG']"
1,63,0,1.0,0.9445131481500655,"['SHFH', 'FHFH', 'FHHF', 'FFFG']"
1,40,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'FHHF', 'HHHG']"
1,32,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'FFHG']"
1,87,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FFFF', 'HFHG']"
1,54,0,1.0,0.8300415167526705,"['SHFF', 'FHFH', 'FFHF', 'HFFG']"
1,36,0,1.0,0.9165572373164391,"['SFFH', 'FHFF', 'FHFF', 'FHHG']"
1,95,0,1.0,0.9704017769489168,"['SFHF', 'HFFF', 'HHHF', 'FFHG']"
1,23,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHF', 'FHFG']"
1,18,0,1.0,0.90289112180858,"['SFFF', 'HHHF', 'FFHF', 'HFHG']"
1,77,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'HHFF', 'FHFG']"
1,72,0,1.0,0.7722956964947572,"['SHHF', 'FFFF', 'HHHF', 'FFFG']"
1,62,0,1.0,0.9762504936564125,"['SFHF', 'FFHF', 'FHHF', 'FFFG']"
1,59,0,1.0,0.9704017769489168,"['SHFF', 'FHFH', 'FFFF', 'FFFG']"
1,62,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'HFHG']"
1,64,0,1.0,0.9821344612135428,"['SFHF', 'FHHF', 'FFFH', 'FFFG']"
1,88,0,1.0,0.9821344612135428,"['SFHH', 'HFHH', 'FFFF', 'FFFG']"
1,75,0,1.0,0.9733217421754432,"['SHHF', 'FHFF', 'FFFF', 'FHHG']"
1,90,0,1.0,0.9762504936564125,"['SFHF', 'HFHF', 'FFHF', 'FFFG']"
1,89,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFHF', 'FFFG']"
1,7,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFF', 'HFFG']"
1,47,0,1.0,0.9704017769489168,"['SHHF', 'FFFH', 'HFFF', 'HFHG']"
1,62,0,1.0,0.9220814271464737,"['SFFH', 'FFHH', 'FFHF', 'HFFG']"
1,9,0,1.0,0.9001824484431542,"['SFFH', 'HHFF', 'HFFF', 'HHHG']"
1,3,0,0.0,0.0,"['SFFF', 'FHFH', 'FHFH', 'HFFG']"
1,7,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'HFFG']"
1,89,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FFFF', 'HHHG']"
1,89,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'FFHF', 'FFHG']"
1,78,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'FFFG']"
1,12,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFF', 'HFHG']"
1,89,0,1.0,0.9138075656044898,"['SFFF', 'HHFH', 'HFFH', 'HFFG']"
1,94,0,1.0,0.8814479033836181,"['SFHF', 'FHFH', 'FFFF', 'FFHG']"
1,43,0,1.0,0.7816331707050701,"['SFHF', 'HFHH', 'FFFF', 'FHHG']"
1,49,0,1.0,0.8814479033836181,"['SFHF', 'HFHH', 'HFFH', 'FHFG']"
1,52,0,1.0,0.8709180316048211,"['SFHF', 'FFHF', 'HFFF', 'HHHG']"
1,58,0,1.0,0.9530650263643888,"['SFFH', 'FFFH', 'HHFF', 'HFFG']"
1,8,0,1.0,0.9588092525966956,"['SFFF', 'HFFF', 'HFFF', 'FHHG']"
1,60,0,1.0,0.9445131481500655,"['SFFH', 'FFFF', 'HHFH', 'FFFG']"
1,45,0,1.0,0.9530650263643888,"['SFFF', 'HFFF', 'FHHF', 'HFHG']"
1,38,0,1.0,0.9056079456455165,"['SFFF', 'FHFH', 'HFFH', 'FHFG']"
1,23,0,0.0,0.0,"['SFFF', 'FHHF', 'FFFH', 'HFFG']"
1,92,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'HHFF', 'HHFG']"
1,44,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,50,0,1.0,0.9502058312852957,"['SHFF', 'FFHF', 'FFFF', 'HFFG']"
1,67,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'HFFG']"
1,59,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFFF', 'FFHG']"
1,46,0,1.0,0.8735386475474635,"['SFHF', 'HFHF', 'FFHF', 'HFFG']"
1,53,0,1.0,0.8275513922024125,"['SFHF', 'FFFF', 'HFHF', 'FFHG']"
1,67,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'HFHF', 'HHHG']"
1,48,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FFHG']"
1,55,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HHFF', 'FHFG']"
1,3,0,1.0,0.9138075656044898,"['SFFF', 'FHHF', 'HHFF', 'FFFG']"
1,18,0,1.0,0.9388545698794984,"['SFFH', 'HFFF', 'FHFF', 'FHFG']"
1,71,0,1.0,0.9733217421754432,"['SFFH', 'FFHH', 'FFFF', 'HFFG']"
1,50,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FHFF', 'FHHG']"
1,85,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HFFH', 'FFFG']"
1,40,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFH', 'FHFG']"
1,51,0,1.0,0.9445131481500655,"['SFHH', 'HFFF', 'HHFF', 'HFHG']"
1,18,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'FFFG']"
1,81,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFFF', 'FHHG']"
1,46,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFHF', 'FHFG']"
1,95,0,1.0,0.9674905716180701,"['SFFH', 'HHFH', 'FFFF', 'HHFG']"
1,21,0,0.0,0.0,"['SFFF', 'FFHH', 'HFHF', 'HFFG']"
1,2,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFF', 'HFHG']"
1,63,0,1.0,0.803057341509771,"['SHFF', 'FFHF', 'HFHH', 'HFFG']"
1,32,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FFFF', 'HHHG']"
1,4,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HFHG']"
1,77,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFH', 'HHFG']"
1,24,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHF', 'HFFG']"
1,74,0,1.0,0.9704017769489168,"['SHHF', 'FFHF', 'FHFH', 'FFFG']"
1,82,0,1.0,0.985089730404757,"['SHHF', 'FFHF', 'FFFH', 'FFFG']"
1,12,0,1.0,0.9388545698794984,"['SFFF', 'FFFF', 'HFFH', 'FHFG']"
1,24,0,1.0,0.835044266956004,"['SFHF', 'FFFF', 'HHHF', 'FHFG']"
1,45,0,1.0,0.8921050870283477,"['SFHF', 'FFHH', 'HFFF', 'HHHG']"
1,57,0,1.0,0.985089730404757,"['SFHH', 'FFHF', 'FFFH', 'FFFG']"
1,19,0,1.0,0.9248559951318693,"['SFFF', 'FHHF', 'FFHF', 'FHFG']"
1,16,0,1.0,0.9248559951318693,"['SFFF', 'FFHF', 'HHHF', 'HFFG']"
1,46,0,1.0,0.9645880999032158,"['SHFF', 'FFFF', 'FFFH', 'FFFG']"
1,41,0,1.0,0.7792882711929549,"['SFFH', 'HFFH', 'HHFH', 'HHFG']"
1,97,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'HHHG']"
1,24,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'HFFF', 'HFHG']"
1,89,0,1.0,0.9276389118674717,"['SFHF', 'FHFH', 'FFFF', 'FHHG']"
1,89,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FFHF', 'HHHG']"
1,69,0,1.0,0.9674905716180701,"['SFFF', 'HFFH', 'HHFH', 'HFFG']"
1,16,0,1.0,0.9791880578299021,"['SFHF', 'FHFF', 'FFFH', 'FFFG']"
1,95,0,1.0,0.9704017769489168,"['SFHF', 'FFHH', 'FFFH', 'HFFG']"
1,19,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'HFHG']"
1,2,0,0.0,0.0,"['SFFH', 'FFFH', 'FFFF', 'HFHG']"
1,85,0,1.0,0.985089730404757,"['SFFF', 'FHFH', 'FFFH', 'FHFG']"
1,78,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FFFH', 'HFFG']"
1,36,0,1.0,0.9083329444789534,"['SFHH', 'FFFF', 'FHHF', 'FFFG']"
1,56,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'HFFH', 'FFFG']"
1,29,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,68,0,1.0,0.9559328248389055,"['SFHF', 'FFFF', 'HHFH', 'HFFG']"
1,86,0,1.0,0.9762504936564125,"['SHHF', 'FFHH', 'FFFH', 'HFFG']"
1,83,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FFHH', 'HFFG']"
1,82,0,1.0,0.7910835400474212,"['SHHF', 'FHFH', 'FFHF', 'HFFG']"
1,92,0,1.0,0.9821344612135428,"['SHFF', 'FFHH', 'FFHH', 'FFFG']"
1,17,0,1.0,0.9388545698794984,"['SFFF', 'FHHF', 'HHHF', 'FFFG']"
1,12,0,1.0,0.9001824484431542,"['SFFF', 'HFFF', 'HHFH', 'FFFG']"
1,52,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FHFF', 'HFFG']"
1,34,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'HFFG']"
1,12,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFF', 'HHFG']"
1,65,0,1.0,0.9704017769489168,"['SHFH', 'FFFF', 'FHHF', 'FFFG']"
1,44,0,1.0,0.9248559951318693,"['SFHH', 'FFHH', 'FFFF', 'HHHG']"
1,32,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'FHHG']"
1,41,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFH', 'FHFG']"
1,94,0,1.0,0.9733217421754432,"['SFFH', 'FHHF', 'FFHH', 'FFFG']"
1,70,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'FHFF', 'FHFG']"
1,3,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'HHFF', 'HHHG']"
1,99,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'FHFF', 'HHFG']"
1,40,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFFF', 'FFHG']"
1,81,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFHF', 'HFFG']"
1,9,0,0.0,0.0,"['SFFH', 'FFFH', 'FHFF', 'FFHG']"
1,1,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFF', 'HFFG']"
1,59,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FHFF', 'HFHG']"
1,27,0,1.0,0.9704017769489168,"['SFHH', 'FFHF', 'FFHH', 'FFFG']"
1,74,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FFHF', 'FFFG']"
1,62,0,1.0,0.9530650263643888,"['SHHF', 'FFHF', 'FHFH', 'FFFG']"
1,48,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'FFFH', 'HFFG']"
1,58,0,1.0,0.9821344612135428,"['SHHH', 'FHHH', 'FHHF', 'FFFG']"
1,3,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'FHFG']"
1,18,0,1.0,0.9445131481500655,"['SHHF', 'FHFF', 'FFFF', 'FFFG']"
1,12,0,1.0,0.90289112180858,"['SFFF', 'HFFH', 'FHFF', 'FHFG']"
1,91,0,1.0,0.8894287717672626,"['SFHH', 'FFHH', 'HFFF', 'HHHG']"
1,8,0,0.0,0.0,"['SFHH', 'FHFF', 'FHHF', 'FFFG']"
1,68,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'HFFF', 'HHHG']"
1,89,0,1.0,0.9821344612135428,"['SFFH', 'HFHF', 'HFFF', 'FFFG']"
1,90,0,1.0,0.9791880578299021,"['SFFF', 'FFHH', 'FFFF', 'HHFG']"
1,67,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FFHG']"
1,79,0,1.0,0.9056079456455165,"['SFHF', 'HFHH', 'FFFF', 'FFHG']"
1,81,0,1.0,0.93603800616986,"['SHHH', 'FHHF', 'FFHH', 'HFFG']"
1,71,0,1.0,0.9733217421754432,"['SFHF', 'FFHH', 'HFFH', 'FFFG']"
1,5,0,0.0,0.0,"['SFFF', 'HHFF', 'FHFH', 'HHFG']"
1,75,0,1.0,0.9674905716180701,"['SHFF', 'FFHF', 'HFFF', 'HFHG']"
1,14,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'FHFG']"
1,86,0,1.0,0.9704017769489168,"['SFFH', 'HFHH', 'FFHF', 'HFFG']"
1,71,0,1.0,0.8476834558136123,"['SHFF', 'FHHH', 'FFFF', 'FFHG']"
1,17,0,0.0,0.0,"['SFFH', 'HFFF', 'FFHF', 'HHFG']"
1,89,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'FFFH', 'HFFG']"
1,54,0,1.0,0.884100203995605,"['SFFF', 'HHFH', 'FHFH', 'FFFG']"
1,25,0,1.0,0.9332298921513504,"['SFFF', 'HFHF', 'FFFF', 'HFFG']"
1,74,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'FFFF', 'HFFG']"
1,52,0,1.0,0.9821344612135428,"['SHHF', 'FFHF', 'FFFH', 'FFFG']"
1,43,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'HFHG']"
1,24,0,1.0,0.8894287717672626,"['SFFF', 'FHHF', 'FHHH', 'FFFG']"
1,1,0,0.0,0.0,"['SFFH', 'FHFF', 'FFFF', 'FHFG']"
1,99,0,1.0,0.9388545698794984,"['SHFH', 'FFHF', 'FHHF', 'FFFG']"
1,26,0,1.0,0.8974819010978248,"['SFFH', 'HHFF', 'HFHF', 'FFFG']"
1,5,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'HFHG']"
1,24,0,0.0,0.0,"['SFHF', 'FFFH', 'HFHF', 'HFFG']"
1,82,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'FHFH', 'HHFG']"
1,100,0,1.0,0.9473552137914398,"['SFFF', 'FFFH', 'HHFH', 'HFFG']"
1,79,0,1.0,0.9445131481500655,"['SFFH', 'FHFF', 'HHHF', 'FFFG']"
1,46,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'FFFF', 'FHHG']"
1,11,0,0.0,0.0,"['SHHF', 'FHHH', 'FHHF', 'FFFG']"
1,47,0,1.0,0.7887102894272789,"['SHHF', 'FFFH', 'HHFF', 'HHFG']"
1,19,0,1.0,0.9193151828650342,"['SFFH', 'HFFF', 'HFFF', 'FHHG']"
1,58,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FHFF', 'FFFG']"
1,38,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'FHFF', 'HFFG']"
1,92,0,1.0,0.9445131481500655,"['SHHH', 'FFHF', 'FHFF', 'FFFG']"
1,75,0,1.0,0.9559328248389055,"['SFHH', 'FFFF', 'FFHF', 'HFHG']"
1,22,0,1.0,0.8502341582884777,"['SFHF', 'FFFH', 'FHFF', 'HHHG']"
1,43,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FFHH', 'FFFG']"
1,60,0,1.0,0.9530650263643888,"['SFFH', 'HHFH', 'FHFF', 'FFHG']"
1,36,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'HFFF', 'HHFG']"
1,48,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'HHFF', 'FHFG']"
1,58,0,1.0,0.9559328248389055,"['SFHH', 'FFFH', 'FFFH', 'HFFG']"
1,100,0,1.0,0.985089730404757,"['SHHH', 'FFHF', 'FFHF', 'FFFG']"
1,12,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'FFHF', 'FFHG']"
1,95,0,1.0,0.9762504936564125,"['SFHH', 'FFHF', 'FFFF', 'HHFG']"
1,3,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'HFFG']"
1,42,0,1.0,0.9704017769489168,"['SHFF', 'FHFH', 'FFHH', 'FFFG']"
1,66,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,22,0,1.0,0.8788035596734672,"['SHFH', 'FFFH', 'HFFF', 'FHFG']"
1,46,0,1.0,0.9332298921513504,"['SHHF', 'FHFH', 'FFFH', 'FHFG']"
1,24,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'HHFG']"
1,20,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'FFHG']"
1,86,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HHHF', 'FHHG']"
1,92,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'HFFH', 'FFFG']"
1,47,0,1.0,0.884100203995605,"['SFFH', 'FFFH', 'HFFF', 'FFHG']"
1,86,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HFFF', 'HFHG']"
1,27,0,1.0,0.93603800616986,"['SFFF', 'FFHF', 'FFFF', 'FHHG']"
1,4,0,1.0,0.9193151828650342,"['SFFF', 'HFFF', 'FHHF', 'HFHG']"
1,75,0,1.0,0.9416796087056153,"['SFFF', 'HHFF', 'FFFH', 'HHFG']"
1,11,0,1.0,0.8127667407072335,"['SFFF', 'FFHF', 'HHHF', 'FFHG']"
