Temperature,Simulations,Return,Discounted Return,Map
1,45,0,1.0,0.8974819010978248,"['SFFF', 'HFFH', 'FHFH', 'FFFG']"
1,18,0,1.0,0.90289112180858,"['SFFF', 'FFFF', 'HHHF', 'HHHG']"
1,13,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FFFF', 'FFHG']"
1,99,0,1.0,0.9445131481500655,"['SFFF', 'FHHF', 'FHHF', 'FFHG']"
1,49,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HHFH', 'FFFG']"
1,30,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFH', 'HHFG']"
1,1,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHH', 'HFFG']"
1,12,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFH', 'HFFG']"
1,10,0,1.0,0.7910835400474212,"['SFFH', 'FHFF', 'FFHF', 'FHFG']"
1,26,0,0.0,0.0,"['SFFH', 'HFHH', 'HFHF', 'FFFG']"
1,30,0,1.0,0.79346393184295,"['SFFF', 'FFHH', 'HFFF', 'FFHG']"
1,31,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'HFFF', 'FFFG']"
1,52,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FFFH', 'FFFG']"
1,70,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HHHG']"
1,22,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFF', 'HHHG']"
1,86,0,1.0,0.9138075656044898,"['SHHH', 'FFFF', 'HFHF', 'FFFG']"
1,99,0,1.0,0.9821344612135428,"['SFFF', 'FHFH', 'FFFH', 'FFFG']"
1,51,0,1.0,0.9733217421754432,"['SHHH', 'FFFH', 'FFFF', 'FFFG']"
1,15,0,1.0,0.9304302024748964,"['SFFH', 'FFFH', 'HFFF', 'FHHG']"
1,70,0,1.0,0.8947894553945313,"['SFFF', 'FFHH', 'FHFF', 'FFFG']"
1,60,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHF', 'HFFG']"
1,62,0,1.0,0.9220814271464737,"['SFFH', 'HHFF', 'HHHF', 'HFHG']"
1,39,0,0.0,0.0,"['SFFF', 'FFHH', 'FFFF', 'FHHG']"
1,25,0,1.0,0.9588092525966956,"['SHFF', 'FFHF', 'FFFF', 'HFFG']"
1,16,0,1.0,0.8761671489944468,"['SFFH', 'HFHH', 'FFFF', 'FHFG']"
1,37,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HFHF', 'HHFG']"
1,14,0,1.0,0.884100203995605,"['SFFH', 'HHFF', 'HFFF', 'HHHG']"
1,52,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHH', 'FFFG']"
1,72,0,1.0,0.9530650263643888,"['SHFF', 'FHHF', 'FFFF', 'FHHG']"
1,10,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHH', 'FFFG']"
1,30,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'FHHG']"
1,95,0,1.0,0.9530650263643888,"['SHHF', 'FHFH', 'FFFF', 'HHFG']"
1,73,0,1.0,0.9674905716180701,"['SFFH', 'HFHF', 'HFFH', 'FHFG']"
1,21,0,1.0,0.9733217421754432,"['SHFF', 'FFFH', 'FFFF', 'HFFG']"
1,5,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'HFFG']"
1,3,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HHFG']"
1,1,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFH', 'HHFG']"
1,14,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'FHFG']"
1,60,0,1.0,0.9704017769489168,"['SHHF', 'FFFH', 'FFHF', 'FFFG']"
1,72,0,1.0,0.8078974551636565,"['SFFF', 'FFFH', 'HFHF', 'HFFG']"
1,54,0,1.0,0.93603800616986,"['SFHH', 'HFFH', 'HFFH', 'FHFG']"
1,35,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FFFF', 'HHFG']"
1,68,0,1.0,0.9193151828650342,"['SFHH', 'HFFF', 'FFHF', 'HHFG']"
1,53,0,1.0,0.8657003616774767,"['SFHH', 'FFHF', 'FFHF', 'HFFG']"
1,15,0,0.0,0.0,"['SFHF', 'HFFH', 'FFFF', 'HFHG']"
1,18,0,1.0,0.9530650263643888,"['SFFF', 'HFFF', 'HHFF', 'HFHG']"
1,73,0,0.0,0.0,"['SFFF', 'HFHF', 'HFFH', 'FHFG']"
1,23,0,1.0,0.9445131481500655,"['SFFF', 'HHFH', 'HFFH', 'HHFG']"
1,23,0,1.0,0.8553586117313603,"['SFFF', 'FFHF', 'HHFF', 'FHHG']"
1,23,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'FFHG']"
1,97,0,1.0,0.9762504936564125,"['SHFF', 'FHHF', 'FFFH', 'FFFG']"
1,7,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'HHFG']"
1,58,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFH', 'HHFG']"
1,99,0,1.0,0.9704017769489168,"['SFHF', 'FFFH', 'HHFF', 'FFFG']"
1,71,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FHFG']"
1,13,0,1.0,0.9416796087056153,"['SFFF', 'HFHF', 'FFHF', 'FFFG']"
1,44,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'HFFF', 'HFHG']"
1,42,0,1.0,0.9473552137914398,"['SFHF', 'FFHH', 'FFFF', 'FHFG']"
1,12,0,0.0,0.0,"['SHFF', 'FHHF', 'FHHH', 'FFFG']"
1,31,0,1.0,0.9674905716180701,"['SFHF', 'FHHF', 'FHFH', 'FFFG']"
1,48,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'HFFH', 'HFFG']"
1,52,0,1.0,0.9588092525966956,"['SFHF', 'HFFH', 'HHFF', 'HHFG']"
1,13,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HHHG']"
1,75,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'HFFF', 'FHFG']"
1,7,0,0.0,0.0,"['SFFH', 'HHFF', 'HFHF', 'FHHG']"
1,22,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFH', 'HHFG']"
1,40,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FFFF', 'FFHG']"
1,33,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FFFF', 'HHFG']"
1,86,0,1.0,0.9791880578299021,"['SFHF', 'FFHH', 'FFFF', 'FHHG']"
1,55,0,0.0,0.0,"['SFFF', 'HFHF', 'HFHH', 'HFFG']"
1,61,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'HHHF', 'FFHG']"
1,28,0,1.0,0.9193151828650342,"['SHFH', 'FHFF', 'FHFH', 'FFFG']"
1,2,0,0.0,0.0,"['SFFF', 'HFHF', 'HFHH', 'HFFG']"
1,57,0,1.0,0.9445131481500655,"['SHHF', 'FFFF', 'HFFF', 'FHFG']"
1,47,0,1.0,0.9502058312852957,"['SFHH', 'FFFF', 'HHHF', 'FFFG']"
1,66,0,1.0,0.9821344612135428,"['SHHH', 'FHHF', 'FFFH', 'HFFG']"
1,77,0,1.0,0.9276389118674717,"['SHFF', 'FFHH', 'HFFH', 'FFFG']"
1,83,0,1.0,0.93603800616986,"['SHHH', 'FFFH', 'HFFF', 'HFHG']"
1,93,0,1.0,0.8709180316048211,"['SFFH', 'FHHH', 'FFFF', 'HHFG']"
1,86,0,1.0,0.9645880999032158,"['SHFH', 'FHFF', 'FFFF', 'HFFG']"
1,86,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FFHG']"
1,60,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'FFFF', 'FFHG']"
1,37,0,0.0,0.0,"['SFFH', 'FHHF', 'FHFH', 'FFFG']"
1,4,0,0.0,0.0,"['SHHF', 'FHFH', 'FFHF', 'FFFG']"
1,33,0,1.0,0.9530650263643888,"['SFFF', 'HFFH', 'HFFH', 'HHFG']"
1,85,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'FHFF', 'FFFG']"
1,19,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'HFHF', 'HHHG']"
1,27,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'FHFF', 'FFHG']"
1,98,0,1.0,0.9110661429076764,"['SFHF', 'FFHF', 'HFFH', 'FHFG']"
1,61,0,0.0,0.0,"['SHFF', 'FFHF', 'FHFF', 'FFFG']"
1,47,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FFHF', 'FFFG']"
1,58,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FHFF', 'FHFG']"
1,52,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FFFH', 'HHFG']"
1,2,0,0.0,0.0,"['SFHH', 'HFFF', 'FFFF', 'HFFG']"
1,89,0,1.0,0.8476834558136123,"['SFHF', 'FFFF', 'HHFH', 'HFFG']"
1,74,0,1.0,0.985089730404757,"['SHHF', 'FFHF', 'FFFF', 'FFFG']"
1,66,0,1.0,0.9616943356035061,"['SFFH', 'HHFF', 'FFHF', 'HHFG']"
1,75,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFFF', 'HHHG']"
1,96,0,1.0,0.9821344612135428,"['SFFF', 'FHFH', 'FFHH', 'FFFG']"
1,83,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'FFFH', 'FFFG']"
1,32,0,1.0,0.9502058312852957,"['SFFF', 'FHHF', 'HFFF', 'FHHG']"
1,79,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FFFF', 'FHFG']"
1,5,0,0.0,0.0,"['SHHH', 'FFHF', 'FFHF', 'FFFG']"
1,14,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'FHHG']"
1,36,0,1.0,0.9220814271464737,"['SFFH', 'HFFF', 'FHHF', 'HFFG']"
1,82,0,1.0,0.835044266956004,"['SFHF', 'FFFH', 'FHFH', 'HHFG']"
1,78,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'HHHF', 'FFFG']"
1,41,0,1.0,0.9165572373164391,"['SFHH', 'HFFF', 'FFHF', 'FHFG']"
1,39,0,1.0,0.9645880999032158,"['SFFF', 'FFFH', 'HFFF', 'FFFG']"
1,31,0,1.0,0.9502058312852957,"['SHHH', 'FFFH', 'HFFF', 'FFFG']"
1,74,0,1.0,0.8225935318117279,"['SFFH', 'FFHH', 'FHHH', 'FFFG']"
1,20,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'HFHG']"
1,8,0,1.0,0.7449472384453084,"['SFFH', 'HFFF', 'FHHF', 'FHFG']"
1,8,0,0.0,0.0,"['SFHH', 'FHHF', 'FFHF', 'FFFG']"
1,74,0,1.0,0.9332298921513504,"['SHFH', 'FFFF', 'HFHF', 'FHFG']"
1,19,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'FHHF', 'HHFG']"
1,7,0,1.0,0.798246224976786,"['SFFF', 'HHHF', 'HHFF', 'FHHG']"
1,89,0,1.0,0.9704017769489168,"['SFHH', 'HFHF', 'FFHF', 'FFFG']"
1,94,0,1.0,0.9616943356035061,"['SHFF', 'FFFF', 'FHFF', 'FHFG']"
1,91,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'HFFF', 'FHFG']"
1,62,0,1.0,0.9733217421754432,"['SHFH', 'FHFH', 'FFFF', 'FFHG']"
1,32,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFF', 'FHHG']"
1,95,0,1.0,0.9762504936564125,"['SFHH', 'FHFF', 'FFFF', 'HHHG']"
1,86,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'FHHF', 'HHHG']"
1,59,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'FFHF', 'HFHG']"
1,30,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFH', 'FHFG']"
1,43,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'HFHG']"
1,58,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFFH', 'HFFG']"
1,46,0,1.0,0.9530650263643888,"['SFFH', 'HFFF', 'FFHF', 'FHFG']"
1,84,0,1.0,0.9304302024748964,"['SFHH', 'FFHH', 'FFFF', 'FHFG']"
1,91,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFFF', 'FFHG']"
1,73,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HHFF', 'HFFG']"
1,61,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HHHG']"
1,35,0,1.0,0.8894287717672626,"['SHHF', 'FFFH', 'FFFH', 'HHFG']"
1,60,0,1.0,0.9588092525966956,"['SFHF', 'FFFH', 'FHFF', 'HHHG']"
1,73,0,1.0,0.9388545698794984,"['SFHF', 'HFFF', 'HFHH', 'FFFG']"
1,70,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HHHF', 'FFHG']"
1,59,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'FHFF', 'HHFG']"
1,98,0,1.0,0.8476834558136123,"['SFHH', 'HFHH', 'FFFF', 'HHHG']"
1,30,0,1.0,0.9530650263643888,"['SFFH', 'FHFH', 'HHFF', 'FFFG']"
1,25,0,0.0,0.0,"['SFHF', 'FHHF', 'FHHH', 'FFFG']"
1,56,0,1.0,0.9791880578299021,"['SHFF', 'FFHH', 'FFFH', 'FFFG']"
1,56,0,1.0,0.9791880578299021,"['SHFF', 'FFHF', 'FHFF', 'FFFG']"
1,65,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'HHFF', 'FFHG']"
1,96,0,1.0,0.90289112180858,"['SFHH', 'FHFF', 'FFFH', 'HHFG']"
1,34,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFH', 'FHFG']"
1,51,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'FHHF', 'FFFG']"
1,23,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HFFG']"
1,37,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'HFFG']"
1,28,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'HFFH', 'HFFG']"
1,42,0,1.0,0.8103284404851119,"['SHFH', 'FHFH', 'FHHF', 'FFFG']"
1,41,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'FFHG']"
1,35,0,1.0,0.9304302024748964,"['SFFF', 'HFHF', 'HHHF', 'HHHG']"
1,30,0,1.0,0.9276389118674717,"['SHHF', 'FHHH', 'FFHF', 'FFFG']"
1,69,0,1.0,0.9762504936564125,"['SHFF', 'FFHH', 'FHHH', 'FFFG']"
1,51,0,1.0,0.9502058312852957,"['SHFF', 'FFFH', 'HFFF', 'HFFG']"
1,11,0,0.0,0.0,"['SFFF', 'HFFH', 'HHFH', 'HHFG']"
1,45,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'FFFH', 'FHFG']"
1,31,0,1.0,0.837556937769312,"['SFFH', 'FHFH', 'HFFF', 'HFHG']"
1,45,0,1.0,0.9588092525966956,"['SFFF', 'HFHH', 'HFFH', 'HFFG']"
1,62,0,1.0,0.9674905716180701,"['SFHF', 'FFFH', 'HFHH', 'FFFG']"
1,40,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFH', 'FFFG']"
1,84,0,1.0,0.9001824484431542,"['SFHF', 'HFFF', 'HHFH', 'FFFG']"
1,49,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'FFHF', 'FFFG']"
1,63,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FFHF', 'HFHG']"
1,59,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'FFFF', 'HHHG']"
1,14,0,1.0,0.9762504936564125,"['SFFH', 'FHHF', 'FFFH', 'FFFG']"
1,100,0,1.0,0.985089730404757,"['SFHF', 'FFHH', 'FFHH', 'FFFG']"
1,60,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FHFG']"
1,16,0,0.0,0.0,"['SFFH', 'HFHF', 'FFHF', 'FFFG']"
1,7,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHF', 'HHFG']"
1,82,0,1.0,0.9001824484431542,"['SFFH', 'HFHF', 'FFFF', 'HFHG']"
1,54,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HHFF', 'FHHG']"
1,7,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFH', 'HHFG']"
1,17,0,1.0,0.9304302024748964,"['SFFF', 'FHHF', 'FFHF', 'HFHG']"
1,93,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'HHFF', 'HHHG']"
1,42,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'HHFF', 'FFFG']"
1,24,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HFHG']"
1,81,0,1.0,0.9530650263643888,"['SFFF', 'HFFH', 'HFFF', 'FFHG']"
1,88,0,1.0,0.9791880578299021,"['SFHH', 'FHFF', 'FFFF', 'FHFG']"
1,50,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HHFF', 'HHHG']"
1,79,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HHFF', 'FFHG']"
1,87,0,1.0,0.884100203995605,"['SFHH', 'HFHH', 'FFHF', 'HFFG']"
1,30,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FHHF', 'FFFG']"
1,97,0,1.0,0.9220814271464737,"['SFHF', 'HFFF', 'FHHF', 'HFHG']"
1,67,0,1.0,0.9559328248389055,"['SFFH', 'HHFF', 'FFFF', 'HHHG']"
1,80,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'FHFF', 'FFHG']"
1,33,0,1.0,0.985089730404757,"['SFHF', 'FFHH', 'HFFF', 'FFFG']"
1,95,0,1.0,0.9733217421754432,"['SFFH', 'HHFH', 'FHFH', 'HFFG']"
1,16,0,0.0,0.0,"['SFHF', 'FFHH', 'FHHH', 'FFFG']"
1,1,0,0.0,0.0,"['SFFH', 'HFFF', 'FHHF', 'HFHG']"
1,55,0,1.0,0.8974819010978248,"['SFHH', 'HFHF', 'HFFF', 'FFHG']"
1,59,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FHFF', 'HHHG']"
1,20,0,1.0,0.9559328248389055,"['SFFF', 'HFHF', 'HFFF', 'HHFG']"
1,91,0,1.0,0.8867604854519608,"['SFHF', 'HFHH', 'FFFF', 'HFHG']"
1,38,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'FFFG']"
1,62,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FHFG']"
1,22,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'HHHG']"
1,33,0,0.0,0.0,"['SFHF', 'HFFH', 'FFFF', 'FFHG']"
1,43,0,1.0,0.9248559951318693,"['SFFF', 'FFFH', 'FFFF', 'FHFG']"
1,48,0,1.0,0.9674905716180701,"['SFHF', 'FFFH', 'HFFH', 'HFFG']"
1,3,0,1.0,0.9304302024748964,"['SFFF', 'HFFF', 'HFFF', 'HFFG']"
1,9,0,0.0,0.0,"['SHHH', 'FFHF', 'FFHH', 'HFFG']"
1,21,0,0.0,0.0,"['SFFH', 'FHFH', 'FHFF', 'HHHG']"
1,86,0,1.0,0.9762504936564125,"['SFFH', 'HHFH', 'HHFF', 'FHFG']"
1,15,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'FHFG']"
1,15,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'HFHG']"
1,39,0,1.0,0.90289112180858,"['SFHF', 'FFFH', 'HFFF', 'FHFG']"
1,9,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HFFG']"
1,39,0,1.0,0.8974819010978248,"['SFHF', 'FFFF', 'FFHF', 'HHFG']"
1,93,0,1.0,0.8657003616774767,"['SFHF', 'HFFH', 'FHFH', 'FFFG']"
1,20,0,1.0,0.7746195551602378,"['SHHH', 'FFFH', 'FHHF', 'FFFG']"
1,26,0,1.0,0.837556937769312,"['SFFF', 'HHFF', 'FFFH', 'HHFG']"
1,10,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FHFG']"
1,89,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FFHG']"
1,48,0,1.0,0.9821344612135428,"['SHHH', 'FHHF', 'FFFF', 'FFFG']"
1,52,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'HFFF', 'FHFG']"
1,79,0,1.0,0.90289112180858,"['SHHF', 'FFFF', 'FFHF', 'FHHG']"
1,9,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'FHHG']"
1,89,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FFHF', 'HFHG']"
1,74,0,1.0,0.9645880999032158,"['SFHF', 'FHFF', 'FFHF', 'FFFG']"
1,21,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FFFH', 'HFFG']"
1,23,0,1.0,0.8709180316048211,"['SFFF', 'FFFH', 'HFHF', 'FFFG']"
1,30,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFH', 'HHFG']"
1,79,0,1.0,0.8788035596734672,"['SFFF', 'FFFH', 'HFHF', 'FFFG']"
1,42,0,1.0,0.9165572373164391,"['SHFF', 'FFFH', 'FHFF', 'FHFG']"
1,5,0,0.0,0.0,"['SFFF', 'HFHF', 'HFHH', 'FFFG']"
1,31,0,1.0,0.9220814271464737,"['SFFF', 'HFHF', 'FFHF', 'HFHG']"
1,39,0,1.0,0.9762504936564125,"['SHFH', 'FHFF', 'FFFH', 'FFFG']"
1,22,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'HFFF', 'HFFG']"
1,99,0,1.0,0.9674905716180701,"['SFFH', 'FHFH', 'HHFF', 'HHFG']"
1,69,0,1.0,0.9220814271464737,"['SHFF', 'FFFF', 'HFHF', 'FHHG']"
1,5,0,0.0,0.0,"['SFFF', 'HHFH', 'HFFF', 'HFHG']"
1,90,0,1.0,0.9762504936564125,"['SHHH', 'FFHF', 'FFFF', 'FFFG']"
1,73,0,1.0,0.9559328248389055,"['SFFH', 'HFFF', 'FHHF', 'HHFG']"
1,53,0,1.0,0.985089730404757,"['SHFH', 'FFHF', 'FHFH', 'FFFG']"
1,3,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFF', 'FHFG']"
1,14,0,0.0,0.0,"['SFHF', 'FFFH', 'HFHH', 'HFFG']"
1,25,0,1.0,0.8735386475474635,"['SFHF', 'HFHF', 'FFFH', 'HHFG']"
1,36,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'FHHG']"
1,55,0,1.0,0.9530650263643888,"['SFFH', 'HFFF', 'FHHF', 'HFFG']"
1,58,0,1.0,0.857932408958235,"['SFFF', 'FFHH', 'HFHH', 'FFFG']"
1,1,0,0.0,0.0,"['SFFH', 'FHFH', 'FFFF', 'FFHG']"
1,16,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFF', 'FFHG']"
1,39,0,1.0,0.9821344612135428,"['SFFH', 'FFHH', 'FFFH', 'HFFG']"
1,44,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'FHHG']"
1,22,0,1.0,0.884100203995605,"['SHHF', 'FHHF', 'FFFF', 'HFFG']"
1,84,0,1.0,0.9502058312852957,"['SFFF', 'FFHF', 'FFHF', 'HFFG']"
1,100,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFFF', 'HHFG']"
1,29,0,1.0,0.9416796087056153,"['SHHH', 'FFFF', 'HHFF', 'HHFG']"
1,55,0,1.0,0.9674905716180701,"['SHFH', 'FHFH', 'FFFF', 'FHFG']"
1,66,0,1.0,0.9530650263643888,"['SFHH', 'FFFF', 'HHHF', 'FFFG']"
1,62,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFH', 'FHFG']"
1,11,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'FFFF', 'FHHG']"
1,17,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HHHG']"
1,47,0,1.0,0.798246224976786,"['SFHF', 'HFFF', 'HFHH', 'HFFG']"
1,65,0,1.0,0.8426049842298329,"['SHHH', 'FHHF', 'FFFF', 'HHHG']"
1,100,0,1.0,0.9704017769489168,"['SHFH', 'FHFH', 'FHFF', 'FFFG']"
1,20,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'HFFG']"
1,74,0,1.0,0.9674905716180701,"['SFHH', 'FHFF', 'FFFH', 'FFFG']"
1,11,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FFHG']"
1,54,0,1.0,0.8735386475474635,"['SFFF', 'FFHH', 'FFFH', 'FHFG']"
1,39,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHF', 'HHFG']"
1,39,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'FFFG']"
1,74,0,1.0,0.9502058312852957,"['SHHH', 'FFFF', 'HHFF', 'FFFG']"
1,62,0,1.0,0.9276389118674717,"['SFFH', 'FFFH', 'FFHH', 'FFFG']"
1,36,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFHH', 'FFFG']"
1,55,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'FHFF', 'HHFG']"
1,83,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'HFFF', 'FFHG']"
1,26,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HHFG']"
1,28,0,1.0,0.8921050870283477,"['SFFF', 'HFFH', 'HHFH', 'FHFG']"
1,19,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'FFFG']"
1,22,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'HFHG']"
1,74,0,1.0,0.9473552137914398,"['SFHH', 'FFFF', 'FHHH', 'FFFG']"
1,93,0,1.0,0.9821344612135428,"['SHFH', 'FHFF', 'FHFF', 'FFFG']"
1,7,0,0.0,0.0,"['SFHF', 'FFFH', 'FFHF', 'HFFG']"
1,59,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFH', 'FHFG']"
1,78,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HFFF', 'HFHG']"
1,23,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'HHFG']"
1,11,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFH', 'HHFG']"
1,61,0,1.0,0.9588092525966956,"['SFFH', 'FHFF', 'HFFF', 'HHFG']"
1,53,0,1.0,0.9645880999032158,"['SHFF', 'FHFF', 'FFHH', 'FFFG']"
1,39,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHH', 'HFFG']"
1,95,0,1.0,0.9276389118674717,"['SFHF', 'FHFH', 'FFFF', 'FHFG']"
1,54,0,1.0,0.9762504936564125,"['SHHH', 'FFFH', 'FHHF', 'FFFG']"
1,96,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'HHFF', 'HHFG']"
1,48,0,1.0,0.9559328248389055,"['SFFF', 'HHFF', 'FFHF', 'FHHG']"
1,1,0,0.0,0.0,"['SHFF', 'FFFH', 'FHHF', 'FFFG']"
1,18,0,0.0,0.0,"['SFFF', 'HFHH', 'FFHF', 'HFFG']"
1,52,0,1.0,0.9056079456455165,"['SFHH', 'FHFF', 'FFFF', 'HFFG']"
1,78,0,1.0,0.9821344612135428,"['SHFF', 'FHFF', 'FHFH', 'FFFG']"
1,58,0,1.0,0.9733217421754432,"['SFHF', 'HFFH', 'FFFF', 'HFFG']"
1,50,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HHHG']"
1,79,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HHHF', 'HHFG']"
1,32,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FFFF', 'HFHG']"
