Temperature,Simulations,Return,Discounted Return,Map
1,58,0,1.0,0.9056079456455165,"['SHFH', 'FFFH', 'HFFH', 'HHFG']"
1,92,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHFF', 'HFFG']"
1,75,0,1.0,0.9056079456455165,"['SFFH', 'FHFF', 'FFHF', 'HFFG']"
1,21,0,1.0,0.9083329444789534,"['SFFH', 'FFFF', 'FHFH', 'FFFG']"
1,72,0,1.0,0.9821344612135428,"['SFHF', 'HFHF', 'FFFF', 'FFFG']"
1,25,0,1.0,0.8657003616774767,"['SFFF', 'HHFF', 'FFFH', 'FFFG']"
1,79,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHHF', 'HHHG']"
1,67,0,1.0,0.9791880578299021,"['SHFF', 'FFHF', 'FFHH', 'FFFG']"
1,36,0,1.0,0.884100203995605,"['SFFF', 'HFHF', 'FHFF', 'FFHG']"
1,68,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FHFG']"
1,56,0,1.0,0.9559328248389055,"['SFHF', 'FFHH', 'FHHH', 'FFFG']"
1,2,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFH', 'FHFG']"
1,97,0,1.0,0.9645880999032158,"['SFHF', 'FFHF', 'FHFH', 'FFFG']"
1,8,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'FFHG']"
1,82,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HHFF', 'FHFG']"
1,31,0,1.0,0.9473552137914398,"['SFHH', 'HFHF', 'HFHH', 'FFFG']"
1,71,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FHHF', 'FHFG']"
1,63,0,1.0,0.9733217421754432,"['SFHH', 'FFFH', 'FHHH', 'FFFG']"
1,78,0,1.0,0.9821344612135428,"['SFFH', 'FHFH', 'HFFF', 'HHFG']"
1,72,0,1.0,0.9416796087056153,"['SFFH', 'FHFH', 'FHFF', 'HHFG']"
1,15,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFHG']"
1,29,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FFFG']"
1,80,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HFHF', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FHFH', 'HFFF', 'FFFG']"
1,60,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FFFF', 'HHHG']"
1,12,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHF', 'HFFG']"
1,15,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'HHHG']"
1,12,0,1.0,0.9388545698794984,"['SFFF', 'FFFF', 'FHHF', 'FFFG']"
1,38,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'FFFF', 'HFFG']"
1,15,0,1.0,0.835044266956004,"['SFFF', 'FHHH', 'FFFF', 'FFFG']"
1,53,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'FFFF', 'HHHG']"
1,32,0,1.0,0.7746195551602378,"['SFHF', 'FFHH', 'HFFH', 'HHFG']"
1,3,0,0.0,0.0,"['SFFF', 'HHFF', 'HHFH', 'HFFG']"
1,58,0,1.0,0.9388545698794984,"['SFHF', 'HFFH', 'FHFF', 'HHHG']"
1,21,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'FFFG']"
1,38,0,1.0,0.9733217421754432,"['SFHH', 'HFFH', 'HFFF', 'HFFG']"
1,64,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HFFF', 'FHFG']"
1,72,0,1.0,0.9220814271464737,"['SFFH', 'HHFF', 'FFFF', 'HFHG']"
1,15,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'HFFG']"
1,96,0,1.0,0.9733217421754432,"['SHFH', 'FHFH', 'FFFF', 'FHFG']"
1,74,0,1.0,0.9762504936564125,"['SHFH', 'FHFF', 'FFHH', 'FFFG']"
1,81,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'FFFF', 'FFFG']"
1,72,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FHFF', 'HFHG']"
1,82,0,1.0,0.9502058312852957,"['SFFF', 'HFHH', 'HFFF', 'HFHG']"
1,77,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'HHFF', 'FFHG']"
1,4,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFF', 'HHHG']"
1,43,0,1.0,0.9220814271464737,"['SFHF', 'FFHF', 'FHHF', 'FFFG']"
1,97,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHFF', 'HFHG']"
1,94,0,1.0,0.9248559951318693,"['SHFH', 'FHHF', 'FFFF', 'FHHG']"
1,56,0,0.0,0.0,"['SFHH', 'HFFF', 'HHFH', 'FHFG']"
1,59,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFFF', 'FFHG']"
1,61,0,1.0,0.9616943356035061,"['SFHH', 'FFHH', 'HFFF', 'HFFG']"
1,87,0,1.0,0.9445131481500655,"['SHHF', 'FFHF', 'HFHH', 'FFFG']"
1,29,0,1.0,0.9791880578299021,"['SFHH', 'FHHH', 'FFFF', 'FFHG']"
1,13,0,0.0,0.0,"['SFFH', 'FHFF', 'HFHF', 'HHFG']"
1,56,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FFFF', 'FFFG']"
1,75,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'FHHF', 'FFHG']"
1,62,0,0.0,0.0,"['SFHH', 'FHHH', 'FFHH', 'HFFG']"
1,73,0,1.0,0.9588092525966956,"['SFFH', 'FFHH', 'HFFF', 'FFFG']"
1,35,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFH', 'FHFG']"
1,78,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FFHF', 'HFFG']"
1,81,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'FHHG']"
1,84,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'FHHH', 'FFFG']"
1,66,0,1.0,0.803057341509771,"['SFFF', 'FFHH', 'HFFH', 'HHFG']"
1,26,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FFHF', 'FFFG']"
1,55,0,1.0,0.9165572373164391,"['SFFH', 'HFHH', 'FFFF', 'HHFG']"
1,8,0,0.0,0.0,"['SFHF', 'FFHH', 'FFHH', 'HFFG']"
1,42,0,1.0,0.9220814271464737,"['SFHH', 'HFFH', 'HFFF', 'HHFG']"
1,95,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFFF', 'FFHG']"
1,35,0,1.0,0.9473552137914398,"['SHFH', 'FFFF', 'FHFF', 'HHFG']"
1,29,0,1.0,0.9220814271464737,"['SFHH', 'HFHF', 'HFFH', 'HFFG']"
1,93,0,1.0,0.9791880578299021,"['SHHH', 'FHFH', 'FFHF', 'FFFG']"
1,10,0,0.0,0.0,"['SFHF', 'FFHF', 'HFHF', 'HFFG']"
1,94,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'FFFF', 'FFFG']"
1,30,0,1.0,0.9445131481500655,"['SHFF', 'FHFF', 'FFFH', 'FFFG']"
1,88,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'HHFF', 'FFHG']"
1,22,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'HHFG']"
1,24,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'HFFF', 'HFFG']"
1,9,0,1.0,0.8709180316048211,"['SFFF', 'HHHF', 'FFHF', 'HFFG']"
1,60,0,1.0,0.9762504936564125,"['SHHF', 'FFFH', 'FHHH', 'FFFG']"
1,83,0,1.0,0.9502058312852957,"['SFFF', 'FHFH', 'HFFF', 'FFHG']"
1,89,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HFFF', 'HFHG']"
1,6,0,0.0,0.0,"['SFHH', 'FFFH', 'FFHF', 'HFFG']"
1,13,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'HFHG']"
1,33,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HHHG']"
1,28,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'FHHF', 'FFHG']"
1,18,0,0.0,0.0,"['SFHH', 'FFFH', 'FFFF', 'HFHG']"
1,99,0,1.0,0.9616943356035061,"['SHHF', 'FHFF', 'FHHF', 'FFFG']"
1,52,0,1.0,0.9332298921513504,"['SFFF', 'FFHH', 'FHHH', 'FFFG']"
1,22,0,1.0,0.8631032605924442,"['SFHF', 'FFFF', 'FFFF', 'HFHG']"
1,72,0,1.0,0.9791880578299021,"['SHHH', 'FFHF', 'HFFF', 'HHFG']"
1,86,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FFFH', 'HHFG']"
1,79,0,1.0,0.803057341509771,"['SHHF', 'FFFF', 'FFHF', 'HFHG']"
1,48,0,1.0,0.767668872977057,"['SHHF', 'FFFF', 'HHHF', 'FFFG']"
1,66,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'FFFF', 'HHHG']"
1,74,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFHF', 'FHFG']"
1,34,0,1.0,0.9083329444789534,"['SFHF', 'FHFH', 'FHFF', 'FFFG']"
1,12,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHH', 'HFFG']"
1,28,0,1.0,0.8683052775100066,"['SFHF', 'FFFF', 'HHFF', 'FFHG']"
1,10,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'FFHG']"
1,67,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHH', 'FFFG']"
1,14,0,1.0,0.9304302024748964,"['SFFF', 'FFHF', 'HFHF', 'FFFG']"
1,70,0,1.0,0.8735386475474635,"['SFFH', 'HHFF', 'FHFH', 'FHFG']"
1,77,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFH', 'HHFG']"
1,88,0,1.0,0.8974819010978248,"['SFFH', 'FHFF', 'HFHF', 'FFHG']"
1,33,0,1.0,0.9304302024748964,"['SHFH', 'FFFF', 'HFFH', 'FFFG']"
1,38,0,0.0,0.0,"['SHHF', 'FHHF', 'FFHF', 'HFFG']"
1,64,0,1.0,0.9559328248389055,"['SFFF', 'FHFF', 'FHHF', 'HHHG']"
1,48,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHFF', 'FHHG']"
1,43,0,1.0,0.9733217421754432,"['SFHF', 'HFFH', 'HFFF', 'FHFG']"
1,25,0,1.0,0.9165572373164391,"['SFHF', 'FFFF', 'FHHH', 'FFFG']"
1,95,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'HFHF', 'FHHG']"
1,86,0,1.0,0.9616943356035061,"['SHFF', 'FHFF', 'FFFF', 'FHFG']"
1,57,0,1.0,0.884100203995605,"['SHFF', 'FFHF', 'HFFF', 'HFHG']"
1,91,0,1.0,0.9674905716180701,"['SHHF', 'FFFF', 'FHHF', 'FFFG']"
1,75,0,1.0,0.9276389118674717,"['SFHH', 'FFHH', 'FFFF', 'HHFG']"
1,20,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FFFG']"
1,70,0,1.0,0.9276389118674717,"['SFHF', 'FHHF', 'FFFF', 'FHHG']"
1,82,0,1.0,0.9616943356035061,"['SFFF', 'HHFH', 'FHFF', 'FHFG']"
1,13,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHH', 'FFFG']"
1,62,0,1.0,0.985089730404757,"['SFFH', 'HFHH', 'FFFF', 'HFFG']"
1,40,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'FHHG']"
1,56,0,1.0,0.9588092525966956,"['SFHH', 'FFFF', 'HFHH', 'HFFG']"
1,100,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFHF', 'FHFG']"
1,17,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'FHFG']"
1,31,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'FHFF', 'HFFG']"
1,15,0,1.0,0.9388545698794984,"['SFHF', 'FFFF', 'FFFF', 'FFHG']"
1,23,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'HFFG']"
1,44,0,1.0,0.985089730404757,"['SHHH', 'FFHH', 'FFFH', 'FFFG']"
1,17,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FFFG']"
1,17,0,1.0,0.7630697687590515,"['SFFH', 'FHFH', 'HFFH', 'HFFG']"
1,2,0,0.0,0.0,"['SFFH', 'HFHH', 'HFHH', 'FFFG']"
1,72,0,1.0,0.9733217421754432,"['SFHH', 'HFFH', 'FHFF', 'FFHG']"
1,69,0,1.0,0.9165572373164391,"['SFHH', 'HFFF', 'HHHF', 'FHFG']"
1,41,0,1.0,0.9559328248389055,"['SFFF', 'HHFH', 'FHFF', 'FFFG']"
1,12,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'HHFG']"
1,40,0,1.0,0.9645880999032158,"['SFHH', 'HFHF', 'HFFF', 'HHFG']"
1,72,0,1.0,0.9674905716180701,"['SFHH', 'FFFF', 'FFHF', 'FFFG']"
1,28,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FFFF', 'HHHG']"
1,29,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'HFHG']"
1,23,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'HFFG']"
1,91,0,1.0,0.9821344612135428,"['SHFF', 'FHFF', 'FFFF', 'HHFG']"
1,4,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HFFG']"
1,84,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HFHG']"
1,90,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHHG']"
1,33,0,1.0,0.9674905716180701,"['SFHH', 'HFHF', 'FFHF', 'FFFG']"
1,70,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FHHF', 'HFFG']"
1,85,0,1.0,0.9332298921513504,"['SFFF', 'HHFF', 'FHFH', 'HFFG']"
1,36,0,0.0,0.0,"['SFFH', 'HFFH', 'HFHH', 'HFFG']"
1,8,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFF', 'HFHG']"
1,42,0,1.0,0.8947894553945313,"['SFHH', 'HFFF', 'HFFF', 'FHHG']"
1,83,0,1.0,0.9762504936564125,"['SHHH', 'FHFH', 'FFFF', 'FFFG']"
1,13,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFF', 'HFHG']"
1,90,0,1.0,0.9762504936564125,"['SFFF', 'FFHH', 'FFHF', 'FFFG']"
1,43,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'HFFH', 'HFFG']"
1,53,0,1.0,0.9276389118674717,"['SFFF', 'FHFH', 'FFFF', 'HFHG']"
1,73,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HHFF', 'FFHG']"
1,61,0,1.0,0.9674905716180701,"['SFFF', 'HHFH', 'FHFF', 'FHFG']"
1,91,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'HFFF', 'FHFG']"
1,22,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFF', 'FFHG']"
1,41,0,1.0,0.9388545698794984,"['SFFF', 'FFFF', 'FHFH', 'FHFG']"
1,39,0,1.0,0.8867604854519608,"['SFHH', 'HFFH', 'HFFF', 'FFHG']"
1,85,0,1.0,0.9616943356035061,"['SFFH', 'HHFH', 'FHFH', 'HFFG']"
1,9,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'HFHG']"
1,85,0,1.0,0.9445131481500655,"['SHHH', 'FFFF', 'HHFF', 'FHHG']"
1,82,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'HFFH', 'HHFG']"
1,77,0,1.0,0.9083329444789534,"['SFHH', 'FFHH', 'FFFF', 'HHFG']"
1,75,0,1.0,0.9588092525966956,"['SFFH', 'FFFH', 'FHFH', 'HHFG']"
1,91,0,1.0,0.9821344612135428,"['SHHF', 'FHHH', 'FFFF', 'FHFG']"
1,97,0,1.0,0.9248559951318693,"['SFFF', 'FHFH', 'HFFF', 'HHHG']"
1,36,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'FHFF', 'HHFG']"
1,72,0,1.0,0.8502341582884777,"['SHFH', 'FHHH', 'FFHF', 'HFFG']"
1,48,0,1.0,0.985089730404757,"['SHHH', 'FHFH', 'FFFF', 'FFFG']"
1,47,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HFHF', 'FFHG']"
1,65,0,1.0,0.9530650263643888,"['SFHH', 'HFFF', 'HHHF', 'FHHG']"
1,66,0,1.0,0.9559328248389055,"['SFFF', 'FHFH', 'FHFH', 'FFFG']"
1,73,0,1.0,0.9502058312852957,"['SHHF', 'FFFF', 'FHHF', 'FFHG']"
1,74,0,1.0,0.9473552137914398,"['SFFH', 'FFHH', 'HFFH', 'FFFG']"
1,66,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'HFFF', 'HFFG']"
1,3,0,1.0,0.8894287717672626,"['SFFF', 'FHFF', 'FHHF', 'FFFG']"
1,88,0,1.0,0.9821344612135428,"['SHHH', 'FHFF', 'FFFF', 'HFHG']"
1,43,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'FHFG']"
1,75,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HHHF', 'FFHG']"
1,63,0,1.0,0.8127667407072335,"['SHFF', 'FFFF', 'FHHF', 'FHFG']"
1,100,0,1.0,0.9704017769489168,"['SHHH', 'FFHF', 'FFHF', 'HFFG']"
1,40,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'HHFF', 'FFFG']"
1,38,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HFHF', 'FHFG']"
1,92,0,1.0,0.9733217421754432,"['SFFH', 'FFHF', 'FFFF', 'HHHG']"
1,91,0,1.0,0.9616943356035061,"['SFFH', 'HFFH', 'FFFF', 'FHFG']"
1,78,0,1.0,0.9704017769489168,"['SHHF', 'FHFF', 'FFFF', 'HFFG']"
1,86,0,1.0,0.8921050870283477,"['SFHF', 'HFFF', 'HHFH', 'HHFG']"
1,39,0,1.0,0.9674905716180701,"['SHHH', 'FFFH', 'FFFF', 'FHHG']"
1,39,0,1.0,0.9473552137914398,"['SFFF', 'FHHH', 'FFHH', 'FFFG']"
1,81,0,1.0,0.9220814271464737,"['SFHH', 'FFFH', 'HHFF', 'HFFG']"
1,18,0,1.0,0.9530650263643888,"['SFFF', 'HFHF', 'FFFF', 'HFHG']"
1,75,0,1.0,0.9645880999032158,"['SHFH', 'FFFF', 'HFFF', 'FHHG']"
1,10,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHF', 'HHFG']"
1,59,0,1.0,0.9193151828650342,"['SFHF', 'FHHH', 'FHFF', 'FFFG']"
1,47,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHHF', 'FFFG']"
1,91,0,1.0,0.8250687380258053,"['SFHF', 'FFFH', 'HHFF', 'HHHG']"
1,17,0,1.0,0.8275513922024125,"['SFFF', 'FHFH', 'HFFF', 'FFHG']"
1,61,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'HHFF', 'FFFG']"
1,90,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'HHHG']"
1,19,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'FFFG']"
1,43,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'HHHF', 'HHFG']"
1,23,0,1.0,0.9473552137914398,"['SFHF', 'FHHH', 'FHFF', 'FFFG']"
1,61,0,1.0,0.9473552137914398,"['SFFF', 'FHFF', 'HFHF', 'HHFG']"
1,58,0,1.0,0.9530650263643888,"['SHHH', 'FFHH', 'FHHF', 'FFFG']"
1,79,0,1.0,0.8201257512162927,"['SHFH', 'FFHH', 'HFFF', 'HHFG']"
1,77,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'HHFF', 'HHHG']"
1,14,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFFF', 'HHHG']"
1,36,0,1.0,0.9276389118674717,"['SHFH', 'FHFH', 'FFHH', 'FFFG']"
1,28,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFH', 'FHFG']"
1,93,0,1.0,0.9704017769489168,"['SHHH', 'FFFF', 'FFHH', 'FFFG']"
1,7,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFH', 'HHFG']"
1,71,0,1.0,0.9762504936564125,"['SHFF', 'FHHF', 'FFFH', 'FFFG']"
1,37,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'HHFF', 'FFFG']"
1,79,0,1.0,0.9530650263643888,"['SFFH', 'HHFF', 'HFFF', 'FFHG']"
1,15,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'HHFF', 'HFHG']"
1,6,0,1.0,0.9530650263643888,"['SFFF', 'HHFF', 'FHFF', 'HFHG']"
1,13,0,1.0,0.8476834558136123,"['SFFF', 'FFFF', 'FHFH', 'FFFG']"
1,88,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'FHFF', 'HFFG']"
1,45,0,1.0,0.9220814271464737,"['SHFF', 'FFFH', 'HFFF', 'HFFG']"
1,90,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'FFFH', 'FFFG']"
1,95,0,1.0,0.9704017769489168,"['SFHF', 'HFHH', 'FFFF', 'HFFG']"
1,66,0,1.0,0.9616943356035061,"['SHHH', 'FFFH', 'FFFF', 'HHHG']"
1,57,0,1.0,0.9110661429076764,"['SHFF', 'FFFF', 'HHHF', 'HHFG']"
1,10,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFF', 'FHFG']"
1,39,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'HHHF', 'HHFG']"
1,31,0,0.0,0.0,"['SHFF', 'FFHF', 'FFHF', 'HFFG']"
1,12,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FFHG']"
1,56,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFHF', 'HHHG']"
1,95,0,1.0,0.9821344612135428,"['SFHH', 'FHFH', 'FFHH', 'FFFG']"
1,7,0,1.0,0.8921050870283477,"['SFFH', 'HHFF', 'HFFF', 'HFHG']"
1,35,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FFFF', 'HFFG']"
1,96,0,1.0,0.9645880999032158,"['SHFH', 'FFHF', 'HFFH', 'FFFG']"
1,55,0,1.0,0.9502058312852957,"['SFHH', 'FHFF', 'FFFF', 'HFFG']"
1,37,0,1.0,0.8894287717672626,"['SFHF', 'HFHH', 'FFHF', 'FFFG']"
1,5,0,1.0,0.8476834558136123,"['SFFH', 'HFFF', 'FFFF', 'FHFG']"
1,10,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'HFHG']"
1,30,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFH', 'HHFG']"
1,28,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FHHG']"
1,9,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'HHFG']"
1,30,0,1.0,0.9616943356035061,"['SFFF', 'HFFF', 'FHHF', 'FFFG']"
1,70,0,1.0,0.9502058312852957,"['SFFF', 'HHFH', 'HHFF', 'FHHG']"
1,39,0,1.0,0.8947894553945313,"['SHFF', 'FFHH', 'FHFF', 'FFFG']"
1,42,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HHFF', 'HHHG']"
1,17,0,1.0,0.9645880999032158,"['SFFF', 'FHFH', 'FFHF', 'FFFG']"
1,81,0,1.0,0.9762504936564125,"['SFHH', 'FFHH', 'FFFF', 'HHFG']"
1,75,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HFHF', 'HHHG']"
1,30,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'FFHG']"
1,93,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FHFF', 'HFHG']"
1,95,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FFFF', 'FFHG']"
1,45,0,1.0,0.9001824484431542,"['SFHF', 'HFFH', 'HFFF', 'HHFG']"
1,39,0,1.0,0.8325391341551359,"['SFHF', 'HFFF', 'FHHF', 'FFFG']"
1,92,0,1.0,0.9588092525966956,"['SFFH', 'HHFH', 'HFFH', 'HHFG']"
1,38,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHF', 'HFHG']"
1,26,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFH', 'HHFG']"
1,74,0,1.0,0.9704017769489168,"['SHHH', 'FHFF', 'FHHH', 'FFFG']"
1,97,0,1.0,0.8176653739626438,"['SFHF', 'FFHH', 'HFHH', 'HFFG']"
1,80,0,1.0,0.9110661429076764,"['SFHF', 'FHFH', 'FFFF', 'HHHG']"
1,87,0,1.0,0.93603800616986,"['SFFH', 'FHFF', 'FHHF', 'FHHG']"
1,68,0,1.0,0.8451404054461714,"['SFHH', 'HFFF', 'HFHF', 'HFHG']"
1,85,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'FFFF', 'HFHG']"
1,94,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'FHFF', 'FFFG']"
1,27,0,1.0,0.8400771692771434,"['SFHH', 'FFFH', 'FHFF', 'HHHG']"
1,88,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HFHF', 'HFHG']"
1,86,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'FFFF', 'FFHG']"
1,37,0,1.0,0.9165572373164391,"['SFFH', 'HFFH', 'FHFH', 'HFFG']"
1,48,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'HFHG']"
1,22,0,1.0,0.9110661429076764,"['SFFF', 'HHHF', 'FHHF', 'FFFG']"
1,11,0,1.0,0.8225935318117279,"['SFHF', 'HFFF', 'FHFF', 'FFFG']"
1,9,0,1.0,0.9502058312852957,"['SFFF', 'HHFF', 'FHFF', 'FFHG']"
1,26,0,1.0,0.9791880578299021,"['SFHF', 'FHFF', 'FFFF', 'FFFG']"
1,1,0,0.0,0.0,"['SFFH', 'FFFF', 'FFFF', 'FFFG']"
1,17,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'FFFG']"
1,72,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'FHHF', 'HHHG']"
1,94,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'FHHH', 'FFFG']"
1,91,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FFHG']"
1,78,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'HHFF', 'FHHG']"
1,45,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'HFFG']"
1,33,0,1.0,0.9530650263643888,"['SFFH', 'HHFF', 'FHFF', 'HHFG']"
1,81,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FFHF', 'HHHG']"
1,5,0,0.0,0.0,"['SHFF', 'FHFF', 'FHFH', 'FFFG']"
1,20,0,0.0,0.0,"['SFFH', 'HFHH', 'FFHH', 'HFFG']"
1,54,0,1.0,0.9821344612135428,"['SHHH', 'FFHF', 'FFFF', 'FFFG']"
1,96,0,1.0,0.9473552137914398,"['SFFF', 'FFFH', 'FHFH', 'FFFG']"
1,8,0,0.0,0.0,"['SFFH', 'FFFH', 'HHFH', 'FFFG']"
1,73,0,1.0,0.90289112180858,"['SFFF', 'FFHH', 'HFHF', 'HFFG']"
1,41,0,1.0,0.8735386475474635,"['SFFF', 'FHHF', 'FHHF', 'HHFG']"
1,13,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFH', 'FHFG']"
1,23,0,1.0,0.9502058312852957,"['SFFF', 'FHHF', 'HHHF', 'FFHG']"
1,15,0,1.0,0.8894287717672626,"['SFFF', 'HFHH', 'FFFF', 'FFFG']"
